Leaf number,spectrometer,gain,integratoin time,450nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 37,b'AS7262',16,100,0.034432402,0.022240792,0.075405764,0.057993278,0.059844722,0.031706614,10:27:51,pos 1,0.260813802,0.088309694,0.349123495,1.58113883,1.58113883,0.006680344,0.009805458,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,0.034977838,0.02296385,0.076686599,0.058996956,0.060645749,0.032786005,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,1.58113883,1.58113883,0.006680344,0.009805458,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,0.034960243,0.022589861,0.075808314,0.058353975,0.060075793,0.032192354,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,1.58113883,1.58113883,0.006680344,0.009805458,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,0.034995419,0.022889068,0.076521923,0.058902861,0.060584128,0.032327271,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,1.58113883,1.58113883,0.006680344,0.009805458,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,0.034960243,0.022465198,0.075588731,0.058197151,0.059937153,0.031949498,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,1.58113883,1.58113883,0.006680344,0.009805458,0.018917093,0.018752497,0.036478772
Leaf: 38,b'AS7262',16,100,0.052185242,0.052659787,0.108744586,0.095944547,0.080547771,0.044686116,10:31:04,pos 1,0.224939207,0.071320288,0.296259495,1.58113883,1.58113883,0.007058541,0.010276186,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,0.052308394,0.051836987,0.107225859,0.094831093,0.079577325,0.044065459,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,1.58113883,1.58113883,0.007058541,0.010276186,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,0.052695473,0.053432726,0.109513104,0.0967914,0.080871258,0.045225783,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,1.58113883,1.58113883,0.007058541,0.010276186,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,0.052748259,0.052435402,0.107847977,0.095489756,0.079792983,0.044416254,10:31:17,pos 2,0.224939207,0.071320288,0.296259495,1.58113883,1.58113883,0.007058541,0.010276186,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,0.052959387,0.053756874,0.109897346,0.097214811,0.081025295,0.045252761,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,1.58113883,1.58113883,0.007058541,0.010276186,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,0.052941792,0.052634866,0.10803096,0.095740675,0.079885399,0.044470237,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,1.58113883,1.58113883,0.007058541,0.010276186,0.01982111,0.019976373,0.038390361
Leaf: 39,b'AS7262',16,100,0.027799289,0.03585455,0.046366938,0.05071668,0.031316439,0.024987521,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,1.58113883,1.58113883,0.012032124,0.021778246,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,0.027711313,0.035181333,0.045653329,0.049963922,0.030885123,0.024528784,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,1.58113883,1.58113883,0.012032124,0.021778246,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,0.02778168,0.035704946,0.046385246,0.050575538,0.031270216,0.024933549,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,1.58113883,1.58113883,0.012032124,0.021778246,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,0.027711313,0.034981868,0.045580129,0.049775749,0.030792692,0.024339895,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,1.58113883,1.58113883,0.012032124,0.021778246,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,0.027764099,0.035530402,0.046129079,0.050387349,0.031162387,0.024582754,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,1.58113883,1.58113883,0.012032124,0.021778246,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,0.027711313,0.034882126,0.045433762,0.049665972,0.030731086,0.024151003,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,1.58113883,1.58113883,0.012032124,0.021778246,0.043344108,0.029616028,0.071050184
Leaf: 40,b'AS7262',16,100,0.02702513,0.010995725,0.024372845,0.022582569,0.023876268,0.020750974,10:34:13,pos 1,0.465439207,0.133533261,0.598972468,1.58113883,1.58113883,0.004929807,0.006192334,0.011946804,0.015748668,0.024991545
Leaf: 40,b'AS7262',16,100,0.027130687,0.010920923,0.02413497,0.022363014,0.023737644,0.020750974,10:34:13,pos 1,0.465439207,0.133533261,0.598972468,1.58113883,1.58113883,0.004929807,0.006192334,0.011946804,0.015748668,0.024991545
Leaf: 40,b'AS7262',16,100,0.027359424,0.011120392,0.02453752,0.022708028,0.024199755,0.021101769,10:34:25,pos 2,0.465439207,0.133533261,0.598972468,1.58113883,1.58113883,0.004929807,0.006192334,0.011946804,0.015748668,0.024991545
Leaf: 40,b'AS7262',16,100,0.027324234,0.010920923,0.024153262,0.022394379,0.023907078,0.020723988,10:34:25,pos 2,0.465439207,0.133533261,0.598972468,1.58113883,1.58113883,0.004929807,0.006192334,0.011946804,0.015748668,0.024991545
Leaf: 40,b'AS7262',16,100,0.027429805,0.011070525,0.02446432,0.022676663,0.024276789,0.020858913,10:34:36,pos 3,0.465439207,0.133533261,0.598972468,1.58113883,1.58113883,0.004929807,0.006192334,0.011946804,0.015748668,0.024991545
Leaf: 40,b'AS7262',16,100,0.02741221,0.010895988,0.024153262,0.022394379,0.024014907,0.020616052,10:34:36,pos 3,0.465439207,0.133533261,0.598972468,1.58113883,1.58113883,0.004929807,0.006192334,0.011946804,0.015748668,0.024991545
Leaf: 41,b'AS7262',16,100,0.021693989,0.026055627,0.050557168,0.041338649,0.036107094,0.016946178,10:35:40,pos 1,0.428089117,0.16043582,0.588524937,1.58113883,1.58113883,0.005797154,0.016038298,0.033518427,0.009606276,0.041166164
Leaf: 41,b'AS7262',16,100,0.021588433,0.025482152,0.049788667,0.040679985,0.035537138,0.016595381,10:35:40,pos 1,0.428089117,0.16043582,0.588524937,1.58113883,1.58113883,0.005797154,0.016038298,0.033518427,0.009606276,0.041166164
Leaf: 41,b'AS7262',16,100,0.021588433,0.02578136,0.050520584,0.041213189,0.035983852,0.016730306,10:35:52,pos 2,0.428089117,0.16043582,0.588524937,1.58113883,1.58113883,0.005797154,0.016038298,0.033518427,0.009606276,0.041166164
Leaf: 41,b'AS7262',16,100,0.021482861,0.025307628,0.04982525,0.040632938,0.035475517,0.016217602,10:35:53,pos 2,0.428089117,0.16043582,0.588524937,1.58113883,1.58113883,0.005797154,0.016038298,0.033518427,0.009606276,0.041166164
Leaf: 41,b'AS7262',16,100,0.021553242,0.025756419,0.050868243,0.041385696,0.036060886,0.016973162,10:36:36,pos 3,0.428089117,0.16043582,0.588524937,1.58113883,1.58113883,0.005797154,0.016038298,0.033518427,0.009606276,0.041166164
Leaf: 41,b'AS7262',16,100,0.021447671,0.025207886,0.049989942,0.04071135,0.035521741,0.016541414,10:36:37,pos 3,0.428089117,0.16043582,0.588524937,1.58113883,1.58113883,0.005797154,0.016038298,0.033518427,0.009606276,0.041166164
Leaf: 42,b'AS7262',16,100,0.042103602,0.032438625,0.053960588,0.04976005,0.044225035,0.028630419,10:37:24,pos 1,0.343755027,0.131795459,0.475550486,1.58113883,1.58113883,0.004108163,0.005858583,0.011897852,0.013740379,0.020893792
Leaf: 42,b'AS7262',16,100,0.042209159,0.032064636,0.053393346,0.049242545,0.043809116,0.028576436,10:37:24,pos 1,0.343755027,0.131795459,0.475550486,1.58113883,1.58113883,0.004108163,0.005858583,0.011897852,0.013740379,0.020893792
Leaf: 42,b'AS7262',16,100,0.042332325,0.032538368,0.05401548,0.049775749,0.044317451,0.028900253,10:37:34,pos 2,0.343755027,0.131795459,0.475550486,1.58113883,1.58113883,0.004108163,0.005858583,0.011897852,0.013740379,0.020893792
Leaf: 42,b'AS7262',16,100,0.042297135,0.032064636,0.053320163,0.049164133,0.043809116,0.02852248,10:37:35,pos 2,0.343755027,0.131795459,0.475550486,1.58113883,1.58113883,0.004108163,0.005858583,0.011897852,0.013740379,0.020893792
Leaf: 42,b'AS7262',16,100,0.042455491,0.032588229,0.054033772,0.049807098,0.044348261,0.029008192,10:37:48,pos 3,0.343755027,0.131795459,0.475550486,1.58113883,1.58113883,0.004108163,0.005858583,0.011897852,0.013740379,0.020893792
Leaf: 42,b'AS7262',16,100,0.04238511,0.032089556,0.053320163,0.049179815,0.043824529,0.028603414,10:37:49,pos 3,0.343755027,0.131795459,0.475550486,1.58113883,1.58113883,0.004108163,0.005858583,0.011897852,0.013740379,0.020893792
Leaf: 43,b'AS7262',16,100,0.043968606,0.036901756,0.078278525,0.072468078,0.055516194,0.047735332,10:35:59,pos 1,0.198556577,0.055342631,0.253899207,1.58113883,1.58113883,0.006505613,0.006385765,0.011254123,0.021215565,0.031574314
Leaf: 43,b'AS7262',16,100,0.043810263,0.035879471,0.076723215,0.071197815,0.054638165,0.046709925,10:36:00,pos 1,0.198556577,0.055342631,0.253899207,1.58113883,1.58113883,0.006505613,0.006385765,0.011254123,0.021215565,0.031574314
Leaf: 43,b'AS7262',16,100,0.044021391,0.036702291,0.077967483,0.072264223,0.055439176,0.047411515,10:36:10,pos 2,0.198556577,0.055342631,0.253899207,1.58113883,1.58113883,0.006505613,0.006385765,0.011254123,0.021215565,0.031574314
Leaf: 43,b'AS7262',16,100,0.043898239,0.035904411,0.076631723,0.071088038,0.054607354,0.046628991,10:36:10,pos 2,0.198556577,0.055342631,0.253899207,1.58113883,1.58113883,0.006505613,0.006385765,0.011254123,0.021215565,0.031574314
Leaf: 43,b'AS7262',16,100,0.044197329,0.036951617,0.07815045,0.072373984,0.055547005,0.047411515,10:36:21,pos 3,0.198556577,0.055342631,0.253899207,1.58113883,1.58113883,0.006505613,0.006385765,0.011254123,0.021215565,0.031574314
Leaf: 43,b'AS7262',16,100,0.044038986,0.035954272,0.07659514,0.071072355,0.054668975,0.046521052,10:36:21,pos 3,0.198556577,0.055342631,0.253899207,1.58113883,1.58113883,0.006505613,0.006385765,0.011254123,0.021215565,0.031574314
Leaf: 44,b'AS7262',16,100,0.030544024,0.050515514,0.078241925,0.077580529,0.044548506,0.030087555,10:37:25,pos 1,0.238288649,0.064378378,0.302667027,1.58113883,1.58113883,0.006759068,0.011980818,0.023839587,0.017192607,0.039442567
Leaf: 44,b'AS7262',16,100,0.030368072,0.049094278,0.076412156,0.075886839,0.043685889,0.02933201,10:37:26,pos 1,0.238288649,0.064378378,0.302667027,1.58113883,1.58113883,0.006759068,0.011980818,0.023839587,0.017192607,0.039442567
Leaf: 44,b'AS7262',16,100,0.030280096,0.050066703,0.077693008,0.076984595,0.04442528,0.030060578,10:37:36,pos 2,0.238288649,0.064378378,0.302667027,1.58113883,1.58113883,0.006759068,0.011980818,0.023839587,0.017192607,0.039442567
Leaf: 44,b'AS7262',16,100,0.030156944,0.048645487,0.075808314,0.075306588,0.043562647,0.029197093,10:37:37,pos 2,0.238288649,0.064378378,0.302667027,1.58113883,1.58113883,0.006759068,0.011980818,0.023839587,0.017192607,0.039442567
Leaf: 44,b'AS7262',16,100,0.030139349,0.049767495,0.077363624,0.076639581,0.044379072,0.029871677,10:37:48,pos 3,0.238288649,0.064378378,0.302667027,1.58113883,1.58113883,0.006759068,0.011980818,0.023839587,0.017192607,0.039442567
Leaf: 44,b'AS7262',16,100,0.030033778,0.04834628,0.075515547,0.075024304,0.04354725,0.029062148,10:37:48,pos 3,0.238288649,0.064378378,0.302667027,1.58113883,1.58113883,0.006759068,0.011980818,0.023839587,0.017192607,0.039442567
Leaf: 45,b'AS7262',16,100,0.017928777,0.010771321,0.025598805,0.019571552,0.02028713,0.019860489,10:39:11,pos 1,0.514011964,0.170033586,0.68404555,1.58113883,1.58113883,0.004885489,0.007455535,0.015685276,0.017498663,0.024364548
Leaf: 45,b'AS7262',16,100,0.017858397,0.010497053,0.025049871,0.019148142,0.019886625,0.019266833,10:39:11,pos 1,0.514011964,0.170033586,0.68404555,1.58113883,1.58113883,0.004885489,0.007455535,0.015685276,0.017498663,0.024364548
Leaf: 45,b'AS7262',16,100,0.017999158,0.010821191,0.025617097,0.019571552,0.020271733,0.019752553,10:39:22,pos 2,0.514011964,0.170033586,0.68404555,1.58113883,1.58113883,0.004885489,0.007455535,0.015685276,0.017498663,0.024364548
Leaf: 45,b'AS7262',16,100,0.017911182,0.010521985,0.025049871,0.019148142,0.019886625,0.019077943,10:39:23,pos 2,0.514011964,0.170033586,0.68404555,1.58113883,1.58113883,0.004885489,0.007455535,0.015685276,0.017498663,0.024364548
Leaf: 45,b'AS7262',16,100,0.017999158,0.010721454,0.025525605,0.019508822,0.020210112,0.019482708,10:39:33,pos 3,0.514011964,0.170033586,0.68404555,1.58113883,1.58113883,0.004885489,0.007455535,0.015685276,0.017498663,0.024364548
Leaf: 45,b'AS7262',16,100,0.017928777,0.010497053,0.025013271,0.019116777,0.019855814,0.018916038,10:39:33,pos 3,0.514011964,0.170033586,0.68404555,1.58113883,1.58113883,0.004885489,0.007455535,0.015685276,0.017498663,0.024364548
Leaf: 46,b'AS7262',16,100,0.039270877,0.012641342,0.023915386,0.023413739,0.034073755,0.037966998,10:40:28,pos 1,0.524224396,0.171121369,0.695345766,1.58113883,1.58113883,0.007481845,0.010419069,0.020121975,0.022194028,0.039748717
Leaf: 46,b'AS7262',16,100,0.039534805,0.012392006,0.023457944,0.023021678,0.033550023,0.037427302,10:40:28,pos 1,0.524224396,0.171121369,0.695345766,1.58113883,1.58113883,0.007481845,0.010419069,0.020121975,0.022194028,0.039748717
Leaf: 46,b'AS7262',16,100,0.03990429,0.012691211,0.023897095,0.02346077,0.034135376,0.038020981,10:40:39,pos 2,0.524224396,0.171121369,0.695345766,1.58113883,1.58113883,0.007481845,0.010419069,0.020121975,0.022194028,0.039748717
Leaf: 46,b'AS7262',16,100,0.039851504,0.012367073,0.023421344,0.023005995,0.033580834,0.037292385,10:40:39,pos 2,0.524224396,0.171121369,0.695345766,1.58113883,1.58113883,0.007481845,0.010419069,0.020121975,0.022194028,0.039748717
Leaf: 46,b'AS7262',16,100,0.040150608,0.012766011,0.02402517,0.023570548,0.034304811,0.038209854,10:40:51,pos 3,0.524224396,0.171121369,0.695345766,1.58113883,1.58113883,0.007481845,0.010419069,0.020121975,0.022194028,0.039748717
Leaf: 46,b'AS7262',16,100,0.040062632,0.01241694,0.023476236,0.023084407,0.033719473,0.03745428,10:40:52,pos 3,0.524224396,0.171121369,0.695345766,1.58113883,1.58113883,0.007481845,0.010419069,0.020121975,0.022194028,0.039748717
Leaf: 47,b'AS7262',16,100,0.026057423,0.029496472,0.058370385,0.051422391,0.037478045,0.023719252,10:42:13,pos 1,0.299632036,0.116484252,0.416116288,1.58113883,1.58113883,0.004025295,0.009171805,0.019202737,0.011004147,0.02498875
Leaf: 47,b'AS7262',16,100,0.026303756,0.028922998,0.057748251,0.050810775,0.037185368,0.023503379,10:42:13,pos 1,0.299632036,0.116484252,0.416116288,1.58113883,1.58113883,0.004025295,0.009171805,0.019202737,0.011004147,0.02498875
Leaf: 47,b'AS7262',16,100,0.026374122,0.029546333,0.058919319,0.051736041,0.037863153,0.023773222,10:42:25,pos 2,0.299632036,0.116484252,0.416116288,1.58113883,1.58113883,0.004025295,0.009171805,0.019202737,0.011004147,0.02498875
Leaf: 47,b'AS7262',16,100,0.026338946,0.028873137,0.057839743,0.05084214,0.037231592,0.023287504,10:42:26,pos 2,0.299632036,0.116484252,0.416116288,1.58113883,1.58113883,0.004025295,0.009171805,0.019202737,0.011004147,0.02498875
Leaf: 47,b'AS7262',16,100,0.026391718,0.029446611,0.058827844,0.051704676,0.037847756,0.023611316,10:42:36,pos 3,0.299632036,0.116484252,0.416116288,1.58113883,1.58113883,0.004025295,0.009171805,0.019202737,0.011004147,0.02498875
Leaf: 47,b'AS7262',16,100,0.026356527,0.028848196,0.05780316,0.050826458,0.037216179,0.023098615,10:42:37,pos 3,0.299632036,0.116484252,0.416116288,1.58113883,1.58113883,0.004025295,0.009171805,0.019202737,0.011004147,0.02498875
Leaf: 48,b'AS7262',16,100,0.048296849,0.020769695,0.040969056,0.038202172,0.049262157,0.033082817,10:43:28,pos 1,0.409967135,0.144355459,0.554322595,1.58113883,1.58113883,0.009572722,0.020541957,0.041711288,0.020009168,0.06080019
Leaf: 48,b'AS7262',16,100,0.048156102,0.020370766,0.040273739,0.03751216,0.048368715,0.032920922,10:43:28,pos 1,0.409967135,0.144355459,0.554322595,1.58113883,1.58113883,0.009572722,0.020541957,0.041711288,0.020009168,0.06080019
Leaf: 48,b'AS7262',16,100,0.048384825,0.020794636,0.041042256,0.038202172,0.049200536,0.033622512,10:43:38,pos 2,0.409967135,0.144355459,0.554322595,1.58113883,1.58113883,0.009572722,0.020541957,0.041711288,0.020009168,0.06080019
Leaf: 48,b'AS7262',16,100,0.048191278,0.020271023,0.040218847,0.03744943,0.048307094,0.032893944,10:43:39,pos 2,0.409967135,0.144355459,0.554322595,1.58113883,1.58113883,0.009572722,0.020541957,0.041711288,0.020009168,0.06080019
Leaf: 48,b'AS7262',16,100,0.048384825,0.020694894,0.040987365,0.038139442,0.049169726,0.033487595,10:43:49,pos 3,0.409967135,0.144355459,0.554322595,1.58113883,1.58113883,0.009572722,0.020541957,0.041711288,0.020009168,0.06080019
Leaf: 48,b'AS7262',16,100,0.048226483,0.020246095,0.040182247,0.037402383,0.048260886,0.032839961,10:43:50,pos 3,0.409967135,0.144355459,0.554322595,1.58113883,1.58113883,0.009572722,0.020541957,0.041711288,0.020009168,0.06080019
Leaf: 49,b'AS7262',16,100,0.017436126,0.044431703,0.083438548,0.079697645,0.033580834,0.020238273,10:59:40,pos 1,0.248425225,0.077751928,0.326177153,1.58113883,1.58113883,0.006202983,0.009130005,0.017528325,0.017057733,0.034087654
Leaf: 49,b'AS7262',16,100,0.017348165,0.043409417,0.081901513,0.078396017,0.033041688,0.0196716,10:59:40,pos 1,0.248425225,0.077751928,0.326177153,1.58113883,1.58113883,0.006202983,0.009130005,0.017528325,0.017057733,0.034087654
Leaf: 49,b'AS7262',16,100,0.017664864,0.044531445,0.083584948,0.079823089,0.033811889,0.020400176,11:00:26,pos 2,0.248425225,0.077751928,0.326177153,1.58113883,1.58113883,0.006202983,0.009130005,0.017528325,0.017057733,0.034087654
Leaf: 49,b'AS7262',16,100,0.017594483,0.043434358,0.082011313,0.078474413,0.033257346,0.01980652,11:00:27,pos 2,0.248425225,0.077751928,0.326177153,1.58113883,1.58113883,0.006202983,0.009130005,0.017528325,0.017057733,0.034087654
Leaf: 49,b'AS7262',16,100,0.017788016,0.044531445,0.083548332,0.079776058,0.033904305,0.020373193,11:00:50,pos 3,0.248425225,0.077751928,0.326177153,1.58113883,1.58113883,0.006202983,0.009130005,0.017528325,0.017057733,0.034087654
Leaf: 49,b'AS7262',16,100,0.017735245,0.043484219,0.082029621,0.078443048,0.033349763,0.019860489,11:00:50,pos 3,0.248425225,0.077751928,0.326177153,1.58113883,1.58113883,0.006202983,0.009130005,0.017528325,0.017057733,0.034087654
Leaf: 50,b'AS7262',16,100,0.024526714,0.032189299,0.064372109,0.061192485,0.045857852,0.02763199,11:05:27,pos 1,0.252765225,0.087765117,0.340530342,1.58113883,1.58113883,0.005059941,0.007206455,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,0.024456333,0.031391419,0.063127841,0.060094712,0.045103049,0.027119283,11:05:27,pos 1,0.252765225,0.087765117,0.340530342,1.58113883,1.58113883,0.005059941,0.007206455,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,0.024614675,0.032114497,0.064207434,0.061082708,0.045873265,0.027551034,11:05:37,pos 2,0.252765225,0.087765117,0.340530342,1.58113883,1.58113883,0.005059941,0.007206455,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,0.024544309,0.031241815,0.062944874,0.059984935,0.045133859,0.026984361,11:05:38,pos 2,0.252765225,0.087765117,0.340530342,1.58113883,1.58113883,0.005059941,0.007206455,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,0.024720247,0.032014755,0.06402445,0.060957248,0.045919473,0.027389128,11:05:47,pos 3,0.252765225,0.087765117,0.340530342,1.58113883,1.58113883,0.005059941,0.007206455,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,0.024667461,0.031241815,0.062853382,0.05989084,0.045180083,0.026876422,11:05:48,pos 3,0.252765225,0.087765117,0.340530342,1.58113883,1.58113883,0.005059941,0.007206455,0.013796934,0.014305026,0.02741321
Leaf: 51,b'AS7262',16,100,0.054155817,0.022490118,0.047373331,0.043690986,0.061369726,0.030411373,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,1.58113883,1.58113883,0.007902848,0.012808083,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,0.053891903,0.021841842,0.046275463,0.042765736,0.06026064,0.029547888,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,1.58113883,1.58113883,0.007902848,0.012808083,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,0.054560491,0.022265713,0.04700738,0.043440082,0.061647005,0.030141539,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,1.58113883,1.58113883,0.007902848,0.012808083,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,0.054560491,0.021866783,0.046238863,0.042734372,0.060768975,0.029763738,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,1.58113883,1.58113883,0.007902848,0.012808083,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,0.055281865,0.022440257,0.047153764,0.043534161,0.062324789,0.030519312,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,1.58113883,1.58113883,0.007902848,0.012808083,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,0.055211485,0.021866783,0.046202263,0.042718689,0.061415949,0.029898683,11:08:28,pos 3,0.452299856,0.135165045,0.587464901,1.58113883,1.58113883,0.007902848,0.012808083,0.02540972,0.022229655,0.044050343
Leaf: 52,b'AS7262',16,100,0.022380187,0.03141636,0.051508669,0.052551512,0.030823502,0.018214445,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,1.58113883,1.58113883,0.005908722,0.016666823,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,0.022362578,0.030967549,0.050923135,0.051892849,0.030453807,0.018106506,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,1.58113883,1.58113883,0.005908722,0.016666823,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,0.02257372,0.031640765,0.051947819,0.052849479,0.031069971,0.018349364,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,1.58113883,1.58113883,0.005908722,0.016666823,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,0.022468149,0.031117152,0.051197594,0.052112403,0.030607844,0.017998569,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,1.58113883,1.58113883,0.005908722,0.016666823,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,0.02257372,0.031665686,0.052039311,0.052912209,0.031116179,0.018079522,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,1.58113883,1.58113883,0.005908722,0.016666823,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,0.022520934,0.031316617,0.051526961,0.052394688,0.030777294,0.017917616,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,1.58113883,1.58113883,0.005908722,0.016666823,0.03480407,0.00837276,0.042632184
Leaf: 53,b'AS7262',16,100,0.035224157,0.016605788,0.035479683,0.032431074,0.039819473,0.027497065,11:12:40,pos 1,0.38730991,0.154867748,0.542177658,1.58113883,1.58113883,0.008725824,0.023742262,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,0.03510099,0.016206848,0.034784349,0.031835141,0.039172499,0.026930391,11:12:41,pos 1,0.38730991,0.154867748,0.542177658,1.58113883,1.58113883,0.008725824,0.023742262,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,0.035171371,0.016555921,0.0353699,0.032321297,0.039711644,0.027254206,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,1.58113883,1.58113883,0.008725824,0.023742262,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,0.0350658,0.016181916,0.034747766,0.031772411,0.03909548,0.026768485,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,1.58113883,1.58113883,0.008725824,0.023742262,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,0.03510099,0.016456186,0.0352967,0.032242885,0.039634625,0.027011347,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,1.58113883,1.58113883,0.008725824,0.023742262,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,0.035048205,0.01613205,0.034729474,0.031725363,0.039080083,0.026633563,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,1.58113883,1.58113883,0.008725824,0.023742262,0.049882709,0.018274864,0.060420156
Leaf: 54,b'AS7262',16,100,0.010152015,0.003839777,0.007758321,0.007260922,0.008857328,0.010955651,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,1.58113883,1.58113883,0.015455193,0.032173157,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,0.034432402,0.013214816,0.025415822,0.023790102,0.028759353,0.036266978,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,1.58113883,1.58113883,0.015455193,0.032173157,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,0.025916676,0.009948513,0.019597081,0.018332653,0.022197242,0.027955807,11:13:39,pos 2,0.458693658,0.175649658,0.634343315,1.58113883,1.58113883,0.015455193,0.032173157,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,0.022292211,0.008527296,0.018371122,0.01718785,0.020810878,0.026228801,11:13:40,pos 2,0.458693658,0.175649658,0.634343315,1.58113883,1.58113883,0.015455193,0.032173157,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,0.033746218,0.012990412,0.023677511,0.022159142,0.026772238,0.033676495,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,1.58113883,1.58113883,0.015455193,0.032173157,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,0.033288758,0.012766011,0.023970278,0.022425744,0.027111123,0.034108224,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,1.58113883,1.58113883,0.015455193,0.032173157,0.066217991,0.040228442,0.093965976
Leaf: 55,b'AS7262',16,100,0.036631714,0.043334615,0.084938983,0.07828624,0.052419979,0.038128893,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,1.58113883,1.58113883,0.006182475,0.006789477,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,0.036473358,0.042387152,0.083438548,0.077063008,0.051680588,0.037103485,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,1.58113883,1.58113883,0.006182475,0.006789477,0.012303544,0.019435038,0.030937663
