Leaf number,spectrometer,gain,integratoin time,LED current,wavelength,450,500,550,570,600,650,Unnamed: 12,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Unnamed: 19,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) STDEV,Chlorophyll b (ug/ml) STDEV,Total Chlorophyll (ug/ml) STDEV
Leaf: 35,b'AS7262',16,100,25,Raw data,1405,321,947,995,1723,891,Calibrated data,6186.771429,1410.852143,3748.682143,3429.168929,6125.403571,3116.066429,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,Raw data,2629,603,1777,1869,3229,1666,Calibrated data,11576.52857,2650.292143,7034.217857,6441.325,11479.35357,5826.45,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,Raw data,3155,720,2135,2246,3878,2002,Calibrated data,13892.71429,3164.528214,8451.353571,7740.614286,13786.6,7001.532143,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,Raw data,3171,721,2136,2246,3878,2002,Calibrated data,13963.17143,3168.923214,8455.314286,7740.614286,13786.6,7001.532143,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,Raw data,2622,594,1752,1843,3186,1645,Calibrated data,11545.70357,2610.735714,6935.257143,6351.717857,11326.48571,5753.007143,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,Raw data,1404,315,931,980,1701,877,Calibrated data,6182.367857,1384.481071,3685.342857,3377.472857,6047.189286,3067.104643,10:18:37,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,Raw data,726,162,478,503,877,450,Calibrated data,3196.865357,712.0189286,1892.153214,1733.539643,3117.805,1573.771071,10:18:37,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,Raw data,727,163,483,508,887,455,Calibrated data,3201.268929,716.4139286,1911.945714,1750.771786,3153.355357,1591.257143,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,Raw data,1411,320,944,994,1727,886,Calibrated data,6213.192857,1406.456786,3736.803571,3425.7225,6139.621429,3098.58,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,Raw data,2640,602,1776,1870,3238,1666,Calibrated data,11624.96429,2645.897143,7030.260714,6444.767857,11511.34643,5826.45,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,Raw data,3172,722,2141,2252,3894,2004,Calibrated data,13967.57143,3173.318214,8475.103571,7761.292857,13843.48214,7008.525,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,Raw data,3188,723,2140,2252,3892,2002,Calibrated data,14038.025,3177.713571,8471.146429,7761.292857,13836.37143,7001.532143,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,Raw data,2630,594,1752,1844,3193,1641,Calibrated data,11580.93214,2610.735714,6935.257143,6355.164286,11351.36786,5739.017857,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,Raw data,1409,315,931,980,1705,875,Calibrated data,6204.385714,1384.481071,3685.342857,3377.472857,6061.410714,3060.11,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,Raw data,728,162,478,503,879,449,Calibrated data,3205.6725,712.0189286,1892.153214,1733.539643,3124.915,1570.273571,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 36,b'AS7262',16,100,12.5,Raw data,295,227,774,774,526,158,Calibrated data,1299.001786,997.7053571,3063.863214,2667.514286,1869.971786,552.5685714,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,Raw data,576,444,1513,1514,1027,318,Calibrated data,2536.356071,1951.458929,5989.178571,5217.85,3651.067857,1112.131429,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,Raw data,1083,836,2846,2849,1930,612,Calibrated data,4768.878571,3674.367857,11265.83214,9818.796429,6861.303571,2140.328571,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,Raw data,1343,1031,3534,3537,2396,764,Calibrated data,5913.760714,4531.428571,13989.26786,12189.91786,8517.971429,2671.913214,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,Raw data,1354,1034,3540,3540,2400,768,Calibrated data,5962.196429,4544.614286,14013.01786,12200.26071,8532.189286,2685.902143,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,Raw data,1085,826,2815,2814,1912,613,Calibrated data,4777.685714,3630.417857,11143.12143,9698.171429,6797.310714,2143.825714,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,Raw data,580,440,1496,1496,1021,325,Calibrated data,2553.969643,1933.878214,5921.885714,5155.814286,3629.735714,1136.6125,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,Raw data,300,227,769,769,527,165,Calibrated data,1321.018929,997.7053571,3044.070714,2650.282143,1873.526786,577.0492857,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,Raw data,301,228,778,777,534,168,Calibrated data,1325.422143,1002.100714,3079.6975,2677.853571,1898.4125,587.5410714,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,Raw data,588,449,1523,1521,1042,334,Calibrated data,2589.197143,1973.435,6028.764286,5241.975,3704.392857,1168.087857,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,Raw data,1102,845,2865,2860,1953,623,Calibrated data,4852.542857,3713.925,11341.04286,9856.707143,6943.071429,2178.798214,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,Raw data,1368,1043,3565,3559,2430,775,Calibrated data,6023.846429,4584.171429,14111.97857,12265.73929,8638.842857,2710.383214,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,Raw data,1375,1043,3561,3555,2429,777,Calibrated data,6054.671429,4584.171429,14096.14643,12251.95714,8635.289286,2717.377857,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,Raw data,1096,827,2818,2814,1925,615,Calibrated data,4826.121429,3634.810714,11154.99643,9698.171429,6843.528571,2150.82,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,Raw data,586,440,1497,1495,1028,325,Calibrated data,2580.39,1933.878214,5925.842857,5152.367857,3654.621429,1136.6125,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,Raw data,303,227,769,768,530,165,Calibrated data,1334.228929,997.7053571,3044.070714,2646.835714,1884.192143,577.0492857,10:19:29,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,Raw data,303,228,777,776,536,168,Calibrated data,1334.228929,1002.100714,3075.738571,2674.407143,1905.5225,587.5410714,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,Raw data,591,448,1521,1518,1046,332,Calibrated data,2602.407143,1969.039643,6020.846429,5231.635714,3718.614286,1161.093214,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,Raw data,1107,843,2861,2854,1960,622,Calibrated data,4874.560714,3705.135714,11325.21071,9836.028571,6967.957143,2175.301071,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,Raw data,1379,1045,3570,3561,2443,779,Calibrated data,6072.282143,4592.960714,14131.77143,12272.63571,8685.060714,2724.372143,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,Raw data,1386,1046,3566,3557,2442,779,Calibrated data,6103.107143,4597.357143,14115.93929,12258.85,8681.503571,2724.372143,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,Raw data,1103,827,2814,2808,1931,614,Calibrated data,4856.946429,3634.810714,11139.16071,9677.492857,6864.860714,2147.322857,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,Raw data,589,439,1496,1493,1031,325,Calibrated data,2593.600357,1929.483214,5921.885714,5145.478571,3665.285714,1136.6125,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,Raw data,304,226,768,767,531,164,Calibrated data,1338.6325,993.3103571,3040.1125,2643.389643,1887.747143,573.5521429,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 37,b'AS7262',16,100,12.5,Raw data,1009,465,2141,1923,2019,616,Calibrated data,4443.028571,2043.757857,8475.103571,6627.428571,7177.707143,2154.3175,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,Raw data,1418,659,2866,2572,2699,827,Calibrated data,6244.014286,2896.422143,11345.00357,8864.142857,9595.160714,2892.241071,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,Raw data,1528,708,3920,3517,3684,1125,Calibrated data,6728.389286,3111.785714,15517.24286,12120.99286,13096.91429,3934.428571,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,Raw data,2510,1171,6699,6008,6275,1907,Calibrated data,11052.525,5146.753571,26517.85714,20705.97857,22308.125,6669.292857,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,Raw data,3203,1485,6918,6207,6493,1970,Calibrated data,14104.07857,6526.839286,27384.76429,21391.81071,23083.13214,6889.617857,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,Raw data,2966,1364,6310,5662,5932,1800,Calibrated data,13060.475,5995.021429,24978.01071,19513.52143,21088.73214,6295.082143,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,Raw data,1957,892,4121,3698,3885,1175,Calibrated data,8617.446429,3920.5,16312.89643,12744.78929,13811.48214,4109.289286,10:27:51,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,Raw data,1014,459,2113,1897,1999,599,Calibrated data,4465.042857,2017.386786,8364.267857,6537.821429,7106.603571,2094.863929,10:27:51,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,Raw data,1026,467,2143,1926,2025,623,Calibrated data,4517.885714,2052.547857,8483.021429,6637.767857,7199.035714,2178.798214,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,Raw data,1988,921,4191,3762,3937,1215,Calibrated data,8753.953571,4047.957143,16589.98571,12965.36071,13996.35,4249.182143,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,Raw data,3008,1403,6401,5742,5994,1845,Calibrated data,13245.41429,6166.435714,25338.22857,19789.23571,21309.15,6452.460714,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,Raw data,3325,1546,7078,6348,6624,2037,Calibrated data,14641.29286,6794.942857,28018.12143,21877.75357,23548.84643,7123.935714,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,Raw data,3351,1553,7104,6373,6651,2045,Calibrated data,14755.77857,6825.710714,28121.03929,21963.91429,23644.83214,7151.914286,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,Raw data,3057,1410,6446,5783,6041,1855,Calibrated data,13461.18214,6197.2,25516.36071,19930.53571,21476.23571,6487.432143,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,Raw data,1987,906,4143,3721,3900,1193,Calibrated data,8749.55,3982.032143,16399.98214,12824.05714,13864.81071,4172.242857,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,Raw data,1029,462,2117,1904,2005,605,Calibrated data,4531.096429,2030.572143,8380.103571,6561.946429,7127.935714,2115.8475,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,Raw data,1028,468,2141,1923,2021,616,Calibrated data,4526.692857,2056.943214,8475.103571,6627.428571,7184.817857,2154.3175,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,Raw data,1989,918,4182,3756,3933,1198,Calibrated data,8758.353571,4034.775,16554.36071,12944.68214,13982.12857,4189.728571,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,Raw data,3038,1400,6433,5777,6041,1839,Calibrated data,13377.51786,6153.25,25464.9,19909.85714,21476.23571,6431.478571,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,Raw data,3355,1539,7089,6365,6657,2028,Calibrated data,14773.39286,6764.178571,28061.66071,21936.34286,23666.16429,7092.460714,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,Raw data,3368,1542,7098,6371,6664,2031,Calibrated data,14830.63571,6777.364286,28097.28929,21957.02143,23691.05,7102.953571,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,Raw data,3067,1402,6441,5783,6048,1844,Calibrated data,13505.21429,6162.039286,25496.56786,19930.53571,21501.12143,6448.964286,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,Raw data,1987,901,4131,3711,3891,1184,Calibrated data,8749.55,3960.057143,16352.47857,12789.59286,13832.81429,4140.767857,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,Raw data,1030,463,2117,1902,2002,605,Calibrated data,4535.496429,2034.9675,8380.103571,6555.053571,7117.267857,2115.8475,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 38,b'AS7262',16,100,12.5,Raw data,1535,1079,3040,3131,2689,849,Calibrated data,6759.214286,4742.396429,12033.77857,10790.68214,9559.610714,2969.181071,10:31:04,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,Raw data,2966,2112,5943,6118,5229,1656,Calibrated data,13060.475,9282.614286,23525.24643,21085.08214,18589.51071,5791.478571,10:31:04,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,Raw data,5275,3799,10734,11047,9406,2972,Calibrated data,23227.91429,16697.28214,42490.32143,38072.39286,33439.08214,10393.88214,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,Raw data,5992,4292,12135,12501,10639,3362,Calibrated data,26385.15,18864.10714,48036.14286,43083.46429,37822.5,11757.81786,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,Raw data,6018,4289,12136,12509,10646,3367,Calibrated data,26499.63929,18850.91786,48040.10714,43111.03571,37847.35714,11775.30357,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,Raw data,5360,3801,10749,11082,9438,2986,Calibrated data,23602.20357,16706.07143,42549.71429,38193,33552.84286,10442.84286,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,Raw data,2973,2079,5860,6047,5166,1633,Calibrated data,13091.29643,9137.575,23196.69286,20840.38571,18365.54286,5711.039286,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,Raw data,1546,1074,3011,3109,2664,839,Calibrated data,6807.65,4720.421429,11918.98214,10714.86071,9470.732143,2934.208214,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,Raw data,1552,1097,3061,3160,2699,862,Calibrated data,6834.071429,4821.510714,12116.90714,10890.62857,9595.160714,3014.645714,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,Raw data,2995,2143,5985,6172,5250,1676,Calibrated data,13188.17143,9418.864286,23691.50357,21271.18929,18664.16786,5861.421429,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,Raw data,5427,3929,11048,11384,9647,3071,Calibrated data,23897.23214,17268.65357,43733.28571,39233.82143,34295.85357,10740.11071,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,Raw data,6229,4487,12638,13035,11044,3515,Calibrated data,27428.75357,19721.16429,50027.25,44923.82143,39262.28571,12292.9,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,Raw data,6292,4504,12671,13078,11080,3528,Calibrated data,27706.16786,19795.88214,50157.89286,45072.03571,39390.28571,12338.36429,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,Raw data,5551,3951,11080,11436,9695,3085,Calibrated data,24443.25,17365.35,43859.96429,39413.03571,34466.49643,10789.075,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,Raw data,2998,2103,5894,6089,5180,1646,Calibrated data,13201.38214,9243.060714,23331.27857,20985.13571,18415.31429,5756.503571,10:31:17,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,Raw data,1558,1085,3028,3130,2672,846,Calibrated data,6860.492857,4768.767857,11986.275,10787.23571,9499.171429,2958.688929,10:31:17,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,Raw data,1560,1103,3073,3175,2705,862,Calibrated data,6869.296429,4847.882143,12164.40714,10942.325,9616.489286,3014.645714,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,Raw data,3010,2156,6006,6199,5260,1677,Calibrated data,13254.22143,9476.003571,23774.62857,21364.23929,18699.71786,5864.917857,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,Raw data,5549,4027,11252,11603,9805,3118,Calibrated data,24434.44286,17699.38214,44540.82143,39988.60714,34857.55714,10904.48214,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,Raw data,6331,4567,12779,13187,11144,3541,Calibrated data,27877.9,20072.77857,50585.42857,45447.67857,39617.82143,12383.82857,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,Raw data,6352,4548,12756,13172,11140,3542,Calibrated data,27970.37143,19989.27143,50494.35714,45396,39603.57143,12387.325,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,Raw data,5579,3971,11103,11470,9707,3086,Calibrated data,24566.54643,17453.25357,43951,39530.21429,34509.15714,10792.57143,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,Raw data,3009,2111,5904,6105,5186,1648,Calibrated data,13249.81786,9278.221429,23370.86429,21040.27857,18436.64286,5763.5,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,Raw data,1564,1090,3034,3139,2676,847,Calibrated data,6886.910714,4790.742857,12010.02857,10818.25357,9513.392857,2962.186429,10:31:28,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 39,b'AS7262',16,100,12.5,Raw data,817,736,1297,1657,1045,472,Calibrated data,3597.575,3234.851071,5134.15,5710.685714,3715.057143,1650.710714,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,Raw data,1580,1438,2534,3234,2033,926,Calibrated data,6957.367857,6320.267857,10030.78571,11145.66071,7227.478571,3238.471071,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,Raw data,2930,2690,4751,6064,3802,1727,Calibrated data,12901.95,11823.02857,18806.73929,20898.975,13516.41071,6039.782143,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,Raw data,3355,3067,5439,6942,4353,1976,Calibrated data,14773.39286,13480.01071,21530.17143,23924.91429,15475.26071,6910.603571,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,Raw data,3371,3068,5442,6945,4354,1978,Calibrated data,14843.84643,13484.40714,21542.05,23935.25357,15478.81786,6917.596429,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,Raw data,2929,2654,4697,5993,3758,1709,Calibrated data,12897.54643,11664.80357,18592.97857,20654.28214,13359.98929,5976.832143,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,Raw data,1575,1411,2495,3186,2005,909,Calibrated data,6935.35,6201.596429,9876.407143,10980.23214,7127.935714,3179.017143,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,Raw data,816,727,1282,1637,1034,466,Calibrated data,3593.171429,3195.294286,5074.771429,5641.757143,3675.953571,1629.727143,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,Raw data,816,733,1298,1652,1044,473,Calibrated data,3593.171429,3221.665357,5138.107143,5693.453571,3711.503571,1654.208214,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,Raw data,1579,1432,2535,3225,2030,924,Calibrated data,6952.960714,6293.896429,10034.74643,11114.64286,7216.810714,3231.476071,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,Raw data,2936,2687,4762,6058,3800,1725,Calibrated data,12928.37143,11809.84286,18850.28214,20878.29643,13509.30357,6032.789286,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,Raw data,3380,3079,5482,6978,4376,1983,Calibrated data,14883.47857,13532.75357,21700.38571,24048.98571,15557.02857,6935.082143,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,Raw data,3394,3077,5477,6973,4371,1981,Calibrated data,14945.125,13523.96071,21680.59286,24031.75357,15539.25357,6928.089286,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,Raw data,2929,2640,4691,5972,3747,1697,Calibrated data,12897.54643,11603.26786,18569.22857,20581.90714,13320.88214,5934.864286,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,Raw data,1575,1403,2491,3174,1999,902,Calibrated data,6935.35,6166.435714,9860.571429,10938.87857,7106.603571,3154.536429,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,Raw data,816,723,1278,1630,1030,462,Calibrated data,3593.171429,3177.713571,5058.935714,5617.632143,3661.732143,1615.737857,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,Raw data,817,732,1293,1647,1041,466,Calibrated data,3597.575,3217.270357,5118.314286,5676.221429,3700.839286,1629.727143,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
