Leaf number,spectrometer,gain,integration time,current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 33,b'AS7262',16,100,25,0.171088675,0.095595473,0.131854871,0.136922483,0.153054619,0.13055034,10:17:02,pos 1,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,12,0.089045679,0.049518169,0.068050005,0.070695976,0.079407875,0.067649775,10:17:02,pos 1,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,12,0.072084594,0.059965348,0.087061536,0.085531473,0.075926551,0.057584628,10:17:23,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,25,0.137975912,0.11564211,0.16978654,0.166170082,0.147278122,0.111391444,10:17:23,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,50,0.25643958,0.216673179,0.318182632,0.311153238,0.274685001,0.20764466,10:17:23,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,200,0.356552172,0.2997768,0.442462178,0.432675753,0.381388847,0.287977152,10:17:23,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,200,0.359015355,0.298430488,0.440449426,0.431091743,0.379940861,0.28716754,10:17:23,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,50,0.255278269,0.210364861,0.311577132,0.304880253,0.269478475,0.203354158,10:17:23,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,25,0.137624037,0.112874482,0.167151571,0.163660888,0.145337199,0.109718402,10:17:24,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,12,0.071503981,0.058519192,0.086073451,0.084308257,0.075202574,0.056613177,10:17:24,pos 2,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,12,0.058677593,0.025482152,0.067281471,0.055170468,0.058288923,0.045738501,10:17:44,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,25,0.113431617,0.049792436,0.131068046,0.107486743,0.112757638,0.089453165,10:17:44,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,50,0.211485673,0.093850129,0.246143689,0.201690618,0.210742761,0.166655424,10:17:45,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,200,0.301710143,0.133220307,0.351942297,0.28784926,0.301272407,0.236383019,10:17:45,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,200,0.302150094,0.132098299,0.34326907,0.28294073,0.291506205,0.23408932,10:17:45,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,50,0.208318683,0.09105756,0.23842203,0.196091898,0.203795619,0.162337916,10:17:45,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,25,0.112657472,0.048720289,0.1279757,0.105165755,0.110138946,0.087375372,10:17:45,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 33,b'AS7262',16,100,12,0.05844887,0.025182945,0.066147003,0.054339297,0.057256841,0.045144822,10:17:45,pos 3,0.522452,0.195936649,0.718388649,1.58113883,1.58113883,0.010643214,0.022344955,0.045896183,0.026810914,0.065295769
Leaf: 34,b'AS7262',16,100,12,0.009676964,0.007704487,0.00812428,0.008750745,0.00768662,0.007177841,10:18:44,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,25,0.007231332,0.005759665,0.001665112,0.001787786,0.001571213,0.00148414,10:18:44,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,50,0.001301992,0.001022278,0.004556184,0.00489289,0.004297729,0.004020669,10:18:44,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,200,0.005348723,0.004238715,0.005050228,0.005410406,0.004775255,0.004452419,10:18:44,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,200,0.005032022,0.003964444,0.004684269,0.00503403,0.004436366,0.004128608,10:18:44,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,50,0.004627349,0.003665241,0.004665972,0.005002667,0.004420962,0.004101621,10:18:44,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,25,0.005630234,0.004463117,0.007136192,0.00765298,0.006746974,0.006260373,10:18:45,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,12,0.005876557,0.004662586,0.005251506,0.005629959,0.004960104,0.004614325,10:18:45,pos 1,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,12,0.072084594,0.044032773,0.067903605,0.067308597,0.067346499,0.058502097,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,25,0.139717778,0.086070836,0.133172323,0.131590511,0.131781646,0.114683517,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,50,0.262122553,0.161769295,0.248760334,0.246181361,0.243830703,0.213554249,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,200,0.376345967,0.232630573,0.358657581,0.354969716,0.350519074,0.306110476,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,200,0.378386894,0.23123442,0.356370452,0.352742806,0.348455034,0.303843948,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,50,0.258726811,0.156433503,0.242520669,0.240472944,0.237638272,0.207914494,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,25,0.139559421,0.084076147,0.130153161,0.129081333,0.128392738,0.112120012,10:19:06,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,12,0.07215496,0.043633823,0.067080212,0.066555855,0.06653009,0.057962401,10:19:07,pos 2,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,12,0.065820952,0.05679877,0.089202396,0.087381987,0.066684128,0.050109964,10:19:26,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,25,0.128721217,0.111553009,0.174964855,0.171141342,0.130333676,0.098897682,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,50,0.239232119,0.209442399,0.326837534,0.319229625,0.242521373,0.183277793,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,200,0.339960614,0.297283539,0.464712405,0.454678006,0.342586027,0.259400689,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,200,0.340593927,0.295039483,0.461857869,0.451682736,0.340722232,0.256459356,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,50,0.23395385,0.201164413,0.317688689,0.310573068,0.235142791,0.17669362,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,25,0.126521919,0.108236827,0.170097566,0.166687522,0.126313207,0.09530877,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 34,b'AS7262',16,100,12,0.065433886,0.056200375,0.08772027,0.086033312,0.065498024,0.049246452,10:19:27,pos 3,0.516252757,0.179000649,0.695253405,1.58113883,1.58113883,0.003389395,0.012594324,0.026893729,0.002998617,0.028223721
Leaf: 35,b'AS7262',16,100,12,0.078752897,0.064403539,0.06940404,0.075385,0.063618722,0.066894229,10:24:18,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,25,0.151558879,0.125216608,0.135660826,0.14699056,0.123509668,0.12933606,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,50,0.280174525,0.234201372,0.254816916,0.27401749,0.230614065,0.235843323,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,200,0.359015355,0.299328029,0.329582287,0.355157905,0.297159491,0.305921713,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,200,0.362551944,0.299751879,0.327770777,0.352899631,0.295326491,0.30254879,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,50,0.274614704,0.226496901,0.246143689,0.26681932,0.220832388,0.230608375,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,25,0.148655745,0.122573662,0.132147639,0.143571799,0.119227333,0.125153469,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,12,0.077257378,0.063580718,0.067921913,0.074036309,0.061554573,0.065113275,10:24:19,pos 1,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,12,0.067034976,0.032338903,0.048928657,0.051077377,0.060768975,0.053671899,10:24:40,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,25,0.128791612,0.062533512,0.094893045,0.09873601,0.117532894,0.104213592,10:24:40,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,50,0.240111879,0.117811324,0.178843927,0.18591406,0.219707983,0.194125491,10:24:41,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,200,0.327099007,0.160597426,0.245192287,0.254759587,0.299855217,0.263772125,10:24:41,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,200,0.330477196,0.161046217,0.246344932,0.255857359,0.300502222,0.263340368,10:24:41,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,50,0.240235031,0.116489851,0.178203551,0.185161302,0.217844032,0.190995285,10:24:41,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,25,0.129600962,0.062683116,0.095643271,0.099457387,0.117455876,0.103080273,10:24:41,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,12,0.067316485,0.032538368,0.049404408,0.051469439,0.060830596,0.053321104,10:24:41,pos 2,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,12,0.073474556,0.037325626,0.056156341,0.05927924,0.066838165,0.064600558,10:25:03,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,25,0.141248502,0.072257613,0.108744586,0.114700627,0.128777861,0.12504553,10:25:03,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,50,0.259835322,0.133020842,0.201332045,0.210206115,0.236975947,0.225184498,10:25:03,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,200,0.366246789,0.185181977,0.287442096,0.299218965,0.337718401,0.318037785,10:25:04,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,200,0.370117587,0.185107154,0.286509019,0.297854671,0.336901946,0.315447192,10:25:04,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,50,0.251653919,0.124244204,0.195165679,0.202819593,0.23009024,0.215955859,10:25:04,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,25,0.135143216,0.066572752,0.104023714,0.108145406,0.123170783,0.115951808,10:25:04,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 35,b'AS7262',16,100,12,0.070518694,0.03465772,0.054418031,0.05687984,0.064897258,0.061524336,10:25:04,pos 3,0.63212155,0.236671063,0.868792613,1.58113883,1.58113883,0.022231352,0.056325722,0.116472382,0.038155161,0.152155419
Leaf: 36,b'AS7262',16,100,12,0.0730523,0.048820012,0.066037219,0.071260545,0.066283622,0.061740214,10:26:08,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,25,0.140808651,0.095196543,0.128616126,0.138820045,0.128485169,0.12053915,10:26:08,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,50,0.261577145,0.17847481,0.240855592,0.259542657,0.239209437,0.224725736,10:26:08,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,200,0.375096752,0.255095852,0.346507766,0.373114082,0.343217557,0.321761504,10:26:08,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,200,0.379794509,0.256143119,0.348502359,0.375388121,0.344480773,0.321734498,10:26:08,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,50,0.26148924,0.175009044,0.238934298,0.25758243,0.236806497,0.221460641,10:26:09,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,25,0.141160526,0.094174257,0.128030609,0.138130033,0.12760714,0.119513742,10:26:09,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,12,0.073456961,0.048844952,0.066055528,0.07129191,0.066129585,0.061875158,10:26:09,pos 1,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,12,0.066014484,0.04430704,0.067482763,0.066383331,0.067978076,0.058205285,10:26:30,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,25,0.127771134,0.086644311,0.132897848,0.130382945,0.132844507,0.114116871,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,50,0.238176551,0.163090788,0.249345901,0.244174005,0.24785108,0.212312963,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,200,0.337514984,0.23041164,0.353424457,0.346187536,0.350657729,0.300227975,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,200,0.338764199,0.228815718,0.350222246,0.343662741,0.347962004,0.298582022,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,50,0.235924425,0.157879638,0.243435586,0.238669542,0.242706143,0.207563699,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,25,0.127507206,0.084898947,0.130738679,0.128250162,0.130857392,0.112120012,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,12,0.066296007,0.044057693,0.067354671,0.066132428,0.067762418,0.058016385,10:26:31,pos 2,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,12,0.082359767,0.047997211,0.068306155,0.074302927,0.080794239,0.068945044,10:26:53,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,25,0.159106827,0.093825189,0.133410182,0.144810713,0.156921098,0.134517053,10:26:53,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,50,0.295305811,0.175358112,0.249272602,0.269720495,0.291952965,0.249416448,10:26:53,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,200,0.423182402,0.249859721,0.358090503,0.387604678,0.41840478,0.357084063,10:26:53,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,200,0.425628175,0.248513409,0.354833318,0.384013475,0.4155704,0.354250697,10:26:53,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,50,0.291910069,0.168152293,0.242886669,0.262883103,0.285390838,0.243264031,10:26:53,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,25,0.157629003,0.090284621,0.130317836,0.141093986,0.153932664,0.131332892,10:26:54,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 36,b'AS7262',16,100,12,0.082043068,0.046950005,0.067263179,0.072875823,0.079792983,0.068027575,10:26:54,pos 3,0.486737622,0.190733189,0.677470811,1.58113883,1.58113883,0.011430529,0.028657512,0.05931886,0.021127094,0.077494549
Leaf: 37,b'AS7262',16,100,12,0.039077345,0.037176023,0.046385246,0.048270232,0.037539666,0.035916183,10:06:26,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,25,0.075321979,0.072432158,0.09061134,0.09426654,0.073030596,0.069808556,10:06:26,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,50,0.121489897,0.11806067,0.148341299,0.154110349,0.11901169,0.113604181,10:06:27,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,200,0.136146099,0.132073358,0.166017087,0.172364574,0.133044783,0.126880467,10:06:27,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,200,0.136568369,0.131998556,0.165907303,0.172254716,0.132983147,0.12674555,10:06:27,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,50,0.122615946,0.117886126,0.148066824,0.153812366,0.118826842,0.113199403,10:06:27,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,25,0.075269193,0.071434813,0.089513455,0.093090355,0.072152566,0.068756143,10:06:27,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,12,0.03913013,0.036752152,0.045909496,0.047768394,0.037185368,0.035430471,10:06:27,pos 1,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,12,0.046308679,0.030967549,0.047208655,0.04662359,0.044086395,0.038128893,10:11:38,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,25,0.089485544,0.06043908,0.09231305,0.091098699,0.085862173,0.074287931,10:11:38,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,50,0.145084052,0.098811913,0.151634936,0.149436991,0.140392524,0.121456591,10:11:38,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,200,0.162749015,0.110655387,0.168670216,0.166122954,0.156089168,0.134867848,10:11:38,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,200,0.16095425,0.108934964,0.165559628,0.162986461,0.153347311,0.132223382,10:11:38,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,50,0.142673654,0.096144026,0.147645982,0.145375266,0.136972805,0.118110562,10:11:38,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,25,0.089749458,0.059815745,0.091617733,0.090283211,0.08533844,0.073667302,10:11:39,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,12,0.046572593,0.030793024,0.046952488,0.046325623,0.043947756,0.037993976,10:11:39,pos 2,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,12,0.082905203,0.072831088,0.120272283,0.119593507,0.09798517,0.069862512,10:13:35,pos 3,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
Leaf: 37,b'AS7262',16,100,25,0.152438638,0.135040452,0.209255112,0.20782238,0.169798836,0.121537579,10:13:35,pos 3,0.316010847,0.124404685,0.440415532,1.58113883,1.58113883,0.005688146,0.010261433,0.020344756,0.013686174,0.033702159
