Leaf number,spectrometer,gain,integration time,LED current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Unnamed: 19,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) STDEV,Chlorophyll b (ug/ml) STDEV,Total Chlorophyll (ug/ml) STDEV
Leaf: 34,b'AS7262',16,100,25,12025.675,6263.128571,11471.675,12351.9,9424.517857,4329.617857,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,50,22492.54643,11809.84286,21625.175,23256.31429,17672.3,8141.642857,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,100,28582.44643,14991.95357,27586.64643,29649.38929,22485.87857,10358.91071,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,100,28714.54286,14961.18571,27523.31071,29590.79643,22436.10714,10320.43929,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,50,22373.65357,11568.10714,21260.99643,22873.76429,17366.56429,7980.767857,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,25,12008.06071,6153.25,11289.58571,12162.35,9275.203571,4256.175,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,12.5,6222,3173.318214,5799.171429,6248.325,4788.692857,2189.290357,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,0.025638487,0.011778681,0.031890777
Leaf: 35,b'AS7262',16,100,12.5,3144.024643,707.6235714,1904.028571,1740.4325,3114.249643,1570.273571,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,6111.914286,1384.481071,3713.053571,3401.5975,6068.521429,3088.088214,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,11457.63571,2615.130714,6986.717857,6403.414286,11401.13929,5822.953571,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,13716.57857,3124.971429,8388.017857,7688.921429,13669.28214,6980.55,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,13813.45357,3138.156786,8407.810714,7702.707143,13683.50357,6991.039286,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,11466.44286,2597.55,6927.339286,6341.378571,11280.26786,5766.996429,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,6147.139286,1384.481071,3681.385714,3370.58,6018.75,3074.098929,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,3174.848571,712.0189286,1888.195,1730.093214,3103.584643,1577.268214,10:18:26,pos 1,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,3188.058929,716.4139286,1915.904286,1750.771786,3142.690357,1598.251786,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,6186.771429,1410.852143,3748.682143,3429.168929,6125.403571,3116.066429,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,11576.52857,2650.292143,7034.217857,6441.325,11479.35357,5826.45,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,13892.71429,3164.528214,8451.353571,7740.614286,13786.6,7001.532143,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,13963.17143,3168.923214,8455.314286,7740.614286,13786.6,7001.532143,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,11545.70357,2610.735714,6935.257143,6351.717857,11326.48571,5753.007143,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,6182.367857,1384.481071,3685.342857,3377.472857,6047.189286,3067.104643,10:18:37,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,3196.865357,712.0189286,1892.153214,1733.539643,3117.805,1573.771071,10:18:37,pos 2,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,3201.268929,716.4139286,1911.945714,1750.771786,3153.355357,1591.257143,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,6213.192857,1406.456786,3736.803571,3425.7225,6139.621429,3098.58,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,11624.96429,2645.897143,7030.260714,6444.767857,11511.34643,5826.45,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,13967.57143,3173.318214,8475.103571,7761.292857,13843.48214,7008.525,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,100,14038.025,3177.713571,8471.146429,7761.292857,13836.37143,7001.532143,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,50,11580.93214,2610.735714,6935.257143,6355.164286,11351.36786,5739.017857,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,25,6204.385714,1384.481071,3685.342857,3377.472857,6061.410714,3060.11,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,12.5,3205.6725,712.0189286,1892.153214,1733.539643,3124.915,1570.273571,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,0.015175098,0.024266587,0.036587324
Leaf: 36,b'AS7262',16,100,12.5,1299.001786,997.7053571,3063.863214,2667.514286,1869.971786,552.5685714,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,2536.356071,1951.458929,5989.178571,5217.85,3651.067857,1112.131429,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,4768.878571,3674.367857,11265.83214,9818.796429,6861.303571,2140.328571,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,5913.760714,4531.428571,13989.26786,12189.91786,8517.971429,2671.913214,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,5962.196429,4544.614286,14013.01786,12200.26071,8532.189286,2685.902143,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,4777.685714,3630.417857,11143.12143,9698.171429,6797.310714,2143.825714,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,2553.969643,1933.878214,5921.885714,5155.814286,3629.735714,1136.6125,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,1321.018929,997.7053571,3044.070714,2650.282143,1873.526786,577.0492857,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,1325.422143,1002.100714,3079.6975,2677.853571,1898.4125,587.5410714,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,2589.197143,1973.435,6028.764286,5241.975,3704.392857,1168.087857,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,4852.542857,3713.925,11341.04286,9856.707143,6943.071429,2178.798214,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,6023.846429,4584.171429,14111.97857,12265.73929,8638.842857,2710.383214,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,6054.671429,4584.171429,14096.14643,12251.95714,8635.289286,2717.377857,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,4826.121429,3634.810714,11154.99643,9698.171429,6843.528571,2150.82,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,2580.39,1933.878214,5925.842857,5152.367857,3654.621429,1136.6125,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,1334.228929,997.7053571,3044.070714,2646.835714,1884.192143,577.0492857,10:19:29,pos 2,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,1334.228929,1002.100714,3075.738571,2674.407143,1905.5225,587.5410714,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,2602.407143,1969.039643,6020.846429,5231.635714,3718.614286,1161.093214,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,4874.560714,3705.135714,11325.21071,9836.028571,6967.957143,2175.301071,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,6072.282143,4592.960714,14131.77143,12272.63571,8685.060714,2724.372143,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,100,6103.107143,4597.357143,14115.93929,12258.85,8681.503571,2724.372143,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,50,4856.946429,3634.810714,11139.16071,9677.492857,6864.860714,2147.322857,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,25,2593.600357,1929.483214,5921.885714,5145.478571,3665.285714,1136.6125,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,12.5,1338.6325,993.3103571,3040.1125,2643.389643,1887.747143,573.5521429,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,0.029553613,0.015188499,0.042908927
Leaf: 37,b'AS7262',16,100,12.5,4443.028571,2043.757857,8475.103571,6627.428571,7177.707143,2154.3175,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,6244.014286,2896.422143,11345.00357,8864.142857,9595.160714,2892.241071,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,6728.389286,3111.785714,15517.24286,12120.99286,13096.91429,3934.428571,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,11052.525,5146.753571,26517.85714,20705.97857,22308.125,6669.292857,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,14104.07857,6526.839286,27384.76429,21391.81071,23083.13214,6889.617857,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,13060.475,5995.021429,24978.01071,19513.52143,21088.73214,6295.082143,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,8617.446429,3920.5,16312.89643,12744.78929,13811.48214,4109.289286,10:27:51,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,4465.042857,2017.386786,8364.267857,6537.821429,7106.603571,2094.863929,10:27:51,pos 1,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,4517.885714,2052.547857,8483.021429,6637.767857,7199.035714,2178.798214,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,8753.953571,4047.957143,16589.98571,12965.36071,13996.35,4249.182143,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,13245.41429,6166.435714,25338.22857,19789.23571,21309.15,6452.460714,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,14641.29286,6794.942857,28018.12143,21877.75357,23548.84643,7123.935714,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,14755.77857,6825.710714,28121.03929,21963.91429,23644.83214,7151.914286,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,13461.18214,6197.2,25516.36071,19930.53571,21476.23571,6487.432143,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,8749.55,3982.032143,16399.98214,12824.05714,13864.81071,4172.242857,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,4531.096429,2030.572143,8380.103571,6561.946429,7127.935714,2115.8475,10:29:24,pos 2,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,4526.692857,2056.943214,8475.103571,6627.428571,7184.817857,2154.3175,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,8758.353571,4034.775,16554.36071,12944.68214,13982.12857,4189.728571,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,13377.51786,6153.25,25464.9,19909.85714,21476.23571,6431.478571,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,14773.39286,6764.178571,28061.66071,21936.34286,23666.16429,7092.460714,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,100,14830.63571,6777.364286,28097.28929,21957.02143,23691.05,7102.953571,10:29:36,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,50,13505.21429,6162.039286,25496.56786,19930.53571,21501.12143,6448.964286,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,25,8749.55,3960.057143,16352.47857,12789.59286,13832.81429,4140.767857,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 37,b'AS7262',16,100,12.5,4535.496429,2034.9675,8380.103571,6555.053571,7117.267857,2115.8475,10:29:37,pos 3,0.260813802,0.088309694,0.349123495,0.018917093,0.018752497,0.036478772
Leaf: 38,b'AS7262',16,100,12.5,6759.214286,4742.396429,12033.77857,10790.68214,9559.610714,2969.181071,10:31:04,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,13060.475,9282.614286,23525.24643,21085.08214,18589.51071,5791.478571,10:31:04,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,23227.91429,16697.28214,42490.32143,38072.39286,33439.08214,10393.88214,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,26385.15,18864.10714,48036.14286,43083.46429,37822.5,11757.81786,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,26499.63929,18850.91786,48040.10714,43111.03571,37847.35714,11775.30357,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,23602.20357,16706.07143,42549.71429,38193,33552.84286,10442.84286,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,13091.29643,9137.575,23196.69286,20840.38571,18365.54286,5711.039286,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,6807.65,4720.421429,11918.98214,10714.86071,9470.732143,2934.208214,10:31:05,pos 1,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,6834.071429,4821.510714,12116.90714,10890.62857,9595.160714,3014.645714,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,13188.17143,9418.864286,23691.50357,21271.18929,18664.16786,5861.421429,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,23897.23214,17268.65357,43733.28571,39233.82143,34295.85357,10740.11071,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,27428.75357,19721.16429,50027.25,44923.82143,39262.28571,12292.9,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,27706.16786,19795.88214,50157.89286,45072.03571,39390.28571,12338.36429,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,24443.25,17365.35,43859.96429,39413.03571,34466.49643,10789.075,10:31:16,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,13201.38214,9243.060714,23331.27857,20985.13571,18415.31429,5756.503571,10:31:17,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,6860.492857,4768.767857,11986.275,10787.23571,9499.171429,2958.688929,10:31:17,pos 2,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,6869.296429,4847.882143,12164.40714,10942.325,9616.489286,3014.645714,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,13254.22143,9476.003571,23774.62857,21364.23929,18699.71786,5864.917857,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,24434.44286,17699.38214,44540.82143,39988.60714,34857.55714,10904.48214,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,27877.9,20072.77857,50585.42857,45447.67857,39617.82143,12383.82857,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,100,27970.37143,19989.27143,50494.35714,45396,39603.57143,12387.325,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,50,24566.54643,17453.25357,43951,39530.21429,34509.15714,10792.57143,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,25,13249.81786,9278.221429,23370.86429,21040.27857,18436.64286,5763.5,10:31:27,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 38,b'AS7262',16,100,12.5,6886.910714,4790.742857,12010.02857,10818.25357,9513.392857,2962.186429,10:31:28,pos 3,0.224939207,0.071320288,0.296259495,0.01982111,0.019976373,0.038390361
Leaf: 39,b'AS7262',16,100,12.5,3597.575,3234.851071,5134.15,5710.685714,3715.057143,1650.710714,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,6957.367857,6320.267857,10030.78571,11145.66071,7227.478571,3238.471071,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,12901.95,11823.02857,18806.73929,20898.975,13516.41071,6039.782143,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,14773.39286,13480.01071,21530.17143,23924.91429,15475.26071,6910.603571,10:32:44,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,14843.84643,13484.40714,21542.05,23935.25357,15478.81786,6917.596429,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,12897.54643,11664.80357,18592.97857,20654.28214,13359.98929,5976.832143,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,6935.35,6201.596429,9876.407143,10980.23214,7127.935714,3179.017143,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,3593.171429,3195.294286,5074.771429,5641.757143,3675.953571,1629.727143,10:32:45,pos 1,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,3593.171429,3221.665357,5138.107143,5693.453571,3711.503571,1654.208214,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,6952.960714,6293.896429,10034.74643,11114.64286,7216.810714,3231.476071,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,12928.37143,11809.84286,18850.28214,20878.29643,13509.30357,6032.789286,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,14883.47857,13532.75357,21700.38571,24048.98571,15557.02857,6935.082143,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,14945.125,13523.96071,21680.59286,24031.75357,15539.25357,6928.089286,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,12897.54643,11603.26786,18569.22857,20581.90714,13320.88214,5934.864286,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,6935.35,6166.435714,9860.571429,10938.87857,7106.603571,3154.536429,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,3593.171429,3177.713571,5058.935714,5617.632143,3661.732143,1615.737857,10:32:56,pos 2,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,3597.575,3217.270357,5118.314286,5676.221429,3700.839286,1629.727143,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,6948.560714,6263.128571,9979.328571,11073.28571,7191.925,3186.011786,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,12937.17857,11774.68214,18779.02857,20819.71071,13477.30714,5987.325,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,14940.725,13559.125,21724.13571,24083.45,15571.25,6914.1,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,100,14997.96429,13541.54286,21700.38571,24062.77143,15557.02857,6900.110714,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,50,12893.14286,11572.50357,18513.81071,20533.65714,13295.99643,5882.407143,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,25,6935.35,6148.853571,9828.907143,10914.75357,7092.385714,3130.055357,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 39,b'AS7262',16,100,12.5,3597.575,3168.923214,5043.103571,5607.296429,3658.175,1605.246071,10:33:06,pos 3,0.460356216,0.124955892,0.585312108,0.043344108,0.029616028,0.071050184
Leaf: 4,b'AS7262',16,100,12.5,5266.460714,1889.926429,3519.088571,3753.128571,4518.507143,1825.574286,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,25,10189.45714,3696.346429,6875.878571,7333.942857,8795.267857,3577.707143,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,50,19057.9,6948.775,12928.39643,13802.83571,16474.23929,6739.235714,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,100,27626.90714,10073.74643,18846.32143,20106.30357,23925.68571,9823.828571,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,100,27807.44643,10069.35357,18818.61429,20054.60714,23840.36429,9802.846429,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,50,18939.00714,6794.942857,12698.80357,13530.57143,16129.39643,6641.314286,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,0.017949121,0.008935954,0.025254508
