Leaf number,index,sensor type,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,position,LED,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
9,4545,b'AS7265X',64,150,18.67244762,16.80593333,95.18514286,43.09283333,21.71174286,16.76041667,80.46945238,27.48671429,17.1681881,13.59047381,16.39483333,37.95680952,241.3783333,941.9538095,536.0209524,1421.091667,8068.652381,2713.666667,3,505 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4546,b'AS7265X',64,200,20.00619643,16.20572143,93.11589286,44.07221429,21.16894643,16.76041786,80.46946429,27.01280357,14.10244107,13.79033393,17.02540357,37.45739286,239.1639286,936.9076786,595.0471429,1412.43875,8027.008929,2710.930357,3,505 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4547,b'AS7265X',64,250,19.20594286,15.8456,95.599,43.48458571,20.84327143,16.76041429,80.46945714,26.72845714,16.67767143,13.43058571,16.64705714,37.15772857,236.5065714,935.2255714,567.927,1406.025571,7995.434286,2713.041429,3,505 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4548,b'AS7265X',64,150,32.00990476,40.81440476,76.56197619,82.26814286,32.56761905,25.14061905,217.5655714,42.65180952,11.44545952,21.58486905,15.13369286,7.990909524,22.1448119,29.15571429,34.03307143,52.93464286,735.8435714,1822.145714,3,525 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4549,b'AS7265X',64,200,32.00991071,55.81971429,79.14851786,91.08258929,32.56760714,27.23567857,219.0557143,43.36266071,11.64984107,22.18444643,15.13369286,8.989773214,21.59119643,30.27708929,33.50130357,53.443625,739.9621429,1832.3125,3,525 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4550,b'AS7265X',64,250,32.00991429,73.46594286,79.4589,90.49495714,33.87031429,26.81667143,219.9498571,43.22048571,8.829354286,22.06452857,15.13368571,8.390454286,21.25901429,29.60425714,34.4585,52.52745714,743.5314286,1839.35,3,525 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4551,b'AS7265X',64,150,362.7790476,19.20678095,47.59257143,29.38147619,32.56761905,39.10764286,24.8362619,60.66033333,5096.5,13.59047381,55.49021429,59.93180952,59.791,40.36945238,25.52480952,57.00654762,42.1005,15.64073571,3,630 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4552,b'AS7265X',64,200,360.1114286,19.807,46.55794643,29.38148214,32.56760714,39.806,25.33298214,60.423375,5098.951786,13.79033393,55.8055,59.93182143,59.791,40.36944643,27.12010714,56.49755357,43.93096429,15.24971786,3,630 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4553,b'AS7265X',64,250,356.9104286,20.16711429,45.93718571,28.20621429,32.56761429,40.225,25.03494286,60.28121429,5099.441429,13.43058571,55.99465714,58.73317143,58.4623,40.36944286,25.52481429,57.41372857,42.83268571,15.95355714,3,630 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4554,b'AS7265X',64,150,53.34985714,158.4559286,39.31559524,233.0930476,2325.327381,51638.83333,37.75109524,64.45161905,16.35065476,48.76580952,1469.229286,171.8045476,50.93307143,53.82592857,65.93909524,42.75490476,84.201,67.25516667,3,890 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4555,b'AS7265X',64,200,54.01671429,133.2470357,38.79828571,233.5826786,2312.3,51379.05357,37.254375,63.97769643,16.55503929,48.56596429,1470.805714,173.8022679,49.82582143,55.508,65.40732143,42.75491071,85.11625,66.86414286,3,890 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4556,b'AS7265X',64,250,52.81634286,157.0154286,38.48791429,232.7012857,2307.09,51231.57143,37.55241429,63.69335714,16.67767143,48.9257,1471.751429,173.8022857,50.49017143,55.17158571,79.12691429,41.53334286,84.5671,66.62954286,3,890 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4557,b'AS7265X',64,150,42.67988095,98.4347619,171.7470952,285.9797619,54.27935714,136.8767381,34.7707619,69.19069048,22.89091667,25.58207143,644.4430952,4207.214286,179.3729762,446.3066667,635.9930952,118.0849762,195.8588571,181.4325476,3,940 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4558,b'AS7265X',64,200,44.013625,99.03496429,172.2644286,283.53125,53.73657143,134.0833393,34.27403571,68.95373214,22.68653571,25.78192857,639.3985714,4180.244643,179.3730357,445.7458929,687.5744643,119.1029464,194.9435714,181.8235714,3,940 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4559,b'AS7265X',64,250,43.21337143,97.95458571,171.3332857,283.2374286,54.71358571,134.0833429,34.57207143,69.38025714,22.5639,25.90184286,635.6151429,4162.864286,179.373,445.4095714,636.844,118.4921714,195.4927143,182.0581429,3,940 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4560,b'AS7265X',64,150,888.275,220.8779762,279.347619,164.5362619,82.50461905,50.2812619,427.1835714,380.075,154.5136905,76.74621429,22.7005381,21.975,59.791,352.1111905,1352.814762,293.1764286,496.0538095,986.9304762,3,White LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4561,b'AS7265X',64,200,888.2748214,237.6839286,280.8996429,167.4744286,83.04741071,52.37630357,427.6803571,379.6010714,153.9005357,77.94535714,23.64639286,22.47442857,59.791,351.5505357,1368.767857,294.7033929,495.5960714,986.5392857,3,White LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4562,b'AS7265X',64,250,888.275,223.2788571,281.8308571,168.062,83.37308571,51.9573,427.3822857,379.3167143,154.0231429,77.70552857,23.45722857,22.77408571,59.79098571,352.5598571,1352.814857,294.398,495.3215714,986.3047143,3,White LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4563,b'AS7265X',64,150,26.67492857,24.00847619,28.96940476,47.01035714,364.7571429,891.0954762,28.81004762,36.01707143,31.0662381,15.18935476,306.4571429,155.8227143,28.7882619,38.12669048,36.16014286,20.35948095,23.79593571,18.76888333,3,IR LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4564,b'AS7265X',64,200,26.00805357,43.21525,29.48669643,47.010375,363.1289286,886.2069643,29.05841071,35.54316071,30.65748214,14.98949286,307.4030357,155.8227143,28.23464286,38.68739286,35.09660714,19.8505,23.33832143,18.768875,3,IR LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4565,b'AS7265X',64,250,25.60792857,38.89372857,29.79708571,47.01035714,360.8491429,884.95,29.20742857,35.82751429,30.90274286,14.86957143,307.214,155.8227143,27.90245714,37.67815714,43.39217143,20.76667143,24.16202857,19.70732857,3,IR LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4566,b'AS7265X',64,150,18.67244762,0,28.96940476,25.46395238,17.36939286,19.55382143,26.82314286,22.74762619,20.43831905,12.79103333,7.566847619,5.993180952,3423.588095,562.9295238,93.59095238,42.75490476,32.94821429,28.15333333,3,UV (405 nm) LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4567,b'AS7265X',64,200,18.00557143,0,29.48669643,26.44332143,17.91219643,18.85546429,27.56825,22.747625,20.23392857,12.591175,7.566846429,7.491476786,3421.373214,565.1721429,92.52742857,42.75491071,32.94821429,29.326375,3,UV (405 nm) LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4568,b'AS7265X',64,250,17.60544286,12.96457714,29.79708571,25.8557,18.23785714,20.1125,26.82315714,22.74762857,20.11131429,12.95092143,7.566847143,7.191818571,3417.387143,565.1722857,93.16555714,42.7549,31.84994286,29.09177143,3,UV (405 nm) LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4569,b'AS7265X',64,150,21.3399381,96.03390476,45.52333333,107.7320714,21.71174286,25.14061905,28.81004762,18.0085381,17.1681881,25.58207143,5.044564286,3.995454762,786.1407143,105.409119,129.751119,26.46733333,34.77866667,51.61442857,3,390 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4570,b'AS7265X',64,200,20.00619643,124.2438571,45.00601786,105.7733214,22.79732143,25.140625,29.05841071,18.48244643,17.1681875,25.18235714,5.675135714,2.996591071,785.5871429,105.9698036,151.5535536,27.48530357,34.32107143,52.78748214,3,390 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4571,b'AS7265X',64,250,20.80644286,113.8001714,45.93718571,108.1238286,23.44868571,25.14062857,29.20742857,18.1981,17.16818571,25.42218571,6.053477143,3.595908571,785.255,106.3062,131.4527714,26.87451429,34.0465,51.61442857,3,390 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4572,b'AS7265X',64,150,21.3399381,28.81016667,68.285,80.30935714,23.88292857,25.14061905,25.82971429,18.95635476,15.53312143,20.78543095,6.305704762,3.995454762,1361.905952,224.2747143,282.9,30.53921429,36.60914286,70.38330952,3,395 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4573,b'AS7265X',64,200,20.00619643,25.20889286,69.83692857,79.33,22.79732143,23.04557143,26.07807143,18.48244643,17.7813375,20.38571429,6.620991071,4.494885714,1353.601607,223.7141071,280.7728571,30.53921429,37.06675,70.38330357,3,395 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4574,b'AS7265X',64,250,20.80644286,44.65577143,70.76808571,81.09288571,24.75138571,23.46458571,25.63101429,18.1981,15.69662857,21.1052,6.810161429,4.794545714,1341.975429,222.032,279.4967143,30.53921429,36.24304286,69.44487143,3,395 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4575,b'AS7265X',64,150,18.67244762,338.5195238,45.52333333,74.43307143,39.08114286,86.5955,31.79040476,18.95635476,13.89805714,32.77702381,7.566847619,3.995454762,752.9235714,94.19538095,53.17669048,18.32353095,16.47410952,25.02516667,3,400 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4576,b'AS7265X',64,200,20.00619643,369.1303571,45.00601786,73.45369643,40.70951786,87.99219643,32.03876786,19.19330357,14.10244107,32.37730357,6.620991071,4.494885714,750.7091071,94.195375,36.69191071,18.32353571,17.84695179,24.63416071,3,400 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4577,b'AS7265X',64,250,19.20594286,373.0917143,44.69562857,74.04132857,41.68654286,87.15417143,31.59171429,18.76678571,13.73455,32.61714286,6.810161429,4.794545714,749.3804286,94.19538571,57.43081429,17.10195714,17.57238571,24.39954286,3,400 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4578,b'AS7265X',64,150,16.00495476,220.8779762,37.24635714,103.8145476,21.71174286,30.72742857,18.87555238,11.3738119,8.175328571,11.99159524,6.305704762,3.995454762,356.5314286,67.28240476,29.77895238,12.2156881,12.81319762,18.76888333,3,405 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4579,b'AS7265X',64,200,16.00495357,230.4814286,37.24635714,104.30425,22.79732143,31.42578571,18.62719643,11.3738125,8.584094643,11.99159464,5.675135714,2.996591071,350.4416071,67.28241071,30.31071429,12.2156875,13.728425,18.768875,3,405 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4580,b'AS7265X',64,250,16.00495714,252.089,37.24635714,106.9485857,23.44868571,30.16875714,18.47817143,11.94250429,8.829354286,11.99159429,6.053477143,3.595908571,346.7877143,67.28241429,29.35352857,12.21568857,13.17928857,18.76888571,3,405 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4581,b'AS7265X',64,150,45.34738095,21.60762857,62.0772619,50.92790476,65.13521429,25.14061905,249.3559524,77.72104762,38.42404762,169.4812143,13.87255238,7.990909524,1519.134048,231.0029762,53.17669048,34.61111905,49.42233333,25.02516667,3,410 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4582,b'AS7265X',64,200,46.01425,16.20572143,62.07726786,51.41758929,70.02035714,27.23567857,248.8592857,77.48408929,38.62842857,164.2848393,15.13369286,7.491476786,1513.044107,232.1242857,52.64491071,35.12010714,49.42232143,24.63416071,3,410 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4583,b'AS7265X',64,250,46.41437143,30.25068571,62.07727143,51.7114,70.34604286,26.81667143,248.5612857,77.91061429,38.26052857,168.362,15.13368571,7.191818571,1509.39,232.7971429,71.46945714,35.4255,49.42232857,25.338,3,410 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4584,b'AS7265X',64,150,37.34490476,48.01695238,45.52333333,56.80419048,52.10819048,44.69445238,98.35154762,29.38235714,13.08052381,81.54283333,7.566847619,3.995454762,292.3114286,40.36945238,42.54135714,14.25163571,20.13502381,17.20480952,3,425 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4585,b'AS7265X',64,200,38.01176786,54.01907143,43.45408929,55.82480357,55.36494643,43.99608929,98.35157143,29.85626786,13.48929107,79.14453571,7.566846429,4.494885714,295.6332143,40.36944643,23.9295,15.26961071,21.96548214,16.42277321,3,425 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4586,b'AS7265X',64,250,38.41188571,54.73932857,45.93718571,56.41242857,56.01628571,45.25312857,97.7555,29.57191429,11.28195286,79.62418571,8.323531429,3.595908571,296.2975714,40.36944286,24.24857143,14.65882857,20.8672,16.892,3,425 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4587,b'AS7265X',64,150,18.67244762,9.603390476,16.5539381,15.67012143,15.19821905,16.76041667,33.77730952,18.95635476,13.08052381,7.194957143,6.305704762,3.995454762,90.7937381,98.68088095,51.04961905,97.7255,38.43959524,17.20480952,3,455 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4588,b'AS7265X',64,200,18.00557143,9.003178571,15.51931786,16.1598125,14.655425,18.85546429,33.52894643,19.19330357,10.42354286,7.194957143,6.620991071,4.494885714,89.68648214,95.87742857,51.049625,96.19853571,37.06675,16.42277321,3,455 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4589,b'AS7265X',64,250,17.60544286,8.643051429,16.14008571,16.45362857,14.32975714,18.43645714,33.37992857,18.76678571,8.829354286,7.194957143,6.053477143,4.794545714,89.02214286,95.54101429,95.71804286,95.28235714,37.34131429,16.892,3,455 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4590,b'AS7265X',64,150,16.00495476,16.80593333,43.45409524,29.38147619,17.36939286,19.55382143,19.86900238,18.0085381,31.0662381,10.39271667,8.827988095,27.96819048,101.8661429,749.077381,1452.786905,5332.147619,397.2090476,28.15333333,3,465 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4591,b'AS7265X',64,200,16.00495357,16.20572143,43.45408929,29.38148214,17.91219643,18.85546429,20.11735714,17.77158214,31.88378571,10.79243571,8.512701786,28.46760714,101.3125179,745.1526786,1435.770536,5345.891071,400.87,28.15332143,3,465 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4592,b'AS7265X',64,250,14.40445714,2.881017143,44.69562857,32.90725714,19.54057143,25.14062857,13.70961143,15.92334286,29.9217,11.03226714,9.080215714,28.76727143,102.3090286,742.7978571,1428.113,5355.357143,401.9682857,28.15332857,3,465 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4593,b'AS7265X',64,150,16.00495476,33.61185714,111.7390714,84.22690476,23.88292857,22.34722381,20.86245238,12.32163095,9.810392857,15.98879286,7.566847619,9.988635714,28.7882619,1139.315476,24286.85714,525.2745238,303.8557143,106.357,3,470 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4594,b'AS7265X',64,200,18.00557143,37.81335714,102.4275,77.86091071,24.42571429,20.95051786,20.86244643,12.79553929,9.810392857,14.98949286,8.512701786,8.989773214,29.8955,1138.754821,24186.35714,525.2744643,303.3982143,106.7480357,3,470 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4595,b'AS7265X',64,250,17.60544286,7.202542857,104.2898143,78.74235714,23.44868571,21.78854286,20.86245714,12.51119429,9.810392857,15.34924286,8.323531429,9.58909,29.23114286,1138.418429,24108.18571,524.053,304.2218571,106.9826286,3,470 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4596,b'AS7265X',64,150,56.01733333,38.41357143,167.608619,82.26814286,65.13521429,25.14061905,230.4804524,213.259,100.5565238,215.0492619,40.35652381,35.95909524,31.0027381,98.68088095,874.2247619,6348.085714,717.5390476,64.12702381,3,475 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4597,b'AS7265X',64,200,56.01733929,41.414625,169.1605536,80.79905357,70.02035714,27.23567857,230.2321429,212.5480357,107.3011786,214.6494643,41.61766071,37.45739286,29.8955,100.923625,800.8408929,6342.996429,717.9966071,64.51803571,3,475 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4598,b'AS7265X',64,250,56.01734286,12.96457714,176.2994286,83.4434,71.64874286,26.81667143,230.083,212.6902857,108.4048429,217.7674286,41.61765714,37.15772857,30.55984286,100.9236143,798.9264286,6339.941429,719.3694286,64.75264286,3,475 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4599,b'AS7265X',64,150,21.3399381,36.01271429,204.8549762,78.35059524,28.2252619,22.34722381,33.77730952,48.33871429,115.272119,35.17533333,27.74509524,141.838619,398.6066667,2639.714286,13757.87143,19758.87619,1784.695238,117.3055238,3,480 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4600,b'AS7265X',64,200,22.00680357,37.81335714,209.5107143,79.33,29.31085714,23.04557143,33.52894643,48.33871429,116.4984107,34.775625,28.37567857,143.8363571,400.2675,2644.198214,13705.22679,19764.98214,1788.814286,117.3055179,3,480 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4601,b'AS7265X',64,250,22.40694286,37.45322857,216.0288571,79.91762857,29.9622,23.46458571,33.37992857,48.3387,110.3669286,34.5358,28.75401429,143.8362857,401.264,2648.235714,14241.56571,19768.64286,1790.187143,117.3055286,3,480 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4602,b'AS7265X',64,150,18.67244762,0,93.11590476,43.09283333,19.54056667,19.55382143,80.46945238,24.6432619,15.53312143,13.59047381,15.13369286,39.95454762,259.0942857,1033.906429,633.8659524,1704.088333,11035.82381,3301.759524,3,505 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4603,b'AS7265X',64,200,20.00619643,18.00635714,91.56396429,44.07221429,19.54057143,20.95051786,81.21455357,24.88021429,15.94188929,13.79033393,15.13369286,38.95567857,257.4333929,1027.73875,638.1201786,1691.872679,10969.01071,3298.630357,3,505 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4604,b'AS7265X',64,250,19.20594286,15.8456,94.35744286,44.65984286,20.84327143,20.1125,81.06552857,25.02238571,15.69662857,13.43058571,15.13368571,39.555,256.4368571,1025.384,639.3964286,1686.985714,10937.71,3300.508571,3,505 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4605,b'AS7265X',64,150,32.00990476,60.02119048,76.56197619,80.30935714,30.39642857,27.93402381,234.4542381,42.65180952,9.810392857,22.38430952,13.87255238,7.990909524,13.28688571,26.91297619,46.79547619,50.89869048,832.8578571,1878.452381,3,525 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4606,b'AS7265X',64,200,32.00991071,48.61716071,79.14851786,88.14442857,30.93923214,27.23567857,235.4476786,43.36266071,10.42354286,22.78403571,14.1878375,7.491476786,13.2868875,26.91296429,31.90601786,51.91667857,837.4339286,1888.619643,3,525 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4607,b'AS7265X',64,250,32.00991429,67.7039,80.70045714,89.31968571,31.26491429,28.49271429,236.6398571,43.22048571,10.30091286,23.02385714,14.37701429,8.390454286,13.28688714,26.91297143,33.18224286,52.52745714,840.1795714,1895.657143,3,525 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4608,b'AS7265X',64,150,328.1016667,0,43.45409524,27.42271429,30.39642857,41.90104762,21.85590476,56.86907143,4996.759524,11.99159524,49.1845,53.93864286,50.93307143,38.12669048,21.27067381,54.97059524,43.93095238,14.0766619,3,630 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4609,b'AS7265X',64,200,326.1008929,19.807,43.45408929,27.91241071,29.31085714,41.90103571,22.352625,56.86907143,4999.008929,12.591175,50.13035714,53.93864286,49.82582143,37.00532143,22.33421429,54.97058929,43.93096429,14.0766625,3,630 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4610,b'AS7265X',64,250,323.3,20.16711429,43.45408571,28.20621429,29.9622,41.90104286,22.65065714,57.43775714,4998.885714,12.47125857,50.69787143,53.93862857,49.16148571,37.67815714,21.69608571,54.9706,43.93095714,14.07666143,3,630 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4611,b'AS7265X',64,150,53.34985714,148.8525476,37.24635714,229.1755476,2238.480476,48331.45238,36.75766667,58.76469048,14.71559048,47.16692857,1502.01881,165.8113571,42.07514286,51.58319048,61.68495238,36.64707143,82.37054762,65.69109524,3,890 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4612,b'AS7265X',64,200,54.01671429,149.45275,37.24635714,229.1755357,2227.625,48085.64286,36.50928571,59.00166071,14.71558929,47.36680357,1504.856607,167.8090714,41.52151786,52.143875,62.21671429,38.17401786,83.74339286,65.69108929,3,890 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4613,b'AS7265X',64,250,52.81634286,118.1217,37.24635714,229.1755714,2222.414286,47941.5,36.95634286,58.57512857,14.71558571,47.48671429,1505.802857,167.8091429,41.18935714,52.48028571,62.53578571,37.86862857,83.46882857,65.6911,3,890 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4614,b'AS7265X',64,150,42.67988095,103.2364524,175.8855952,285.9797619,54.27935714,136.8767381,33.77730952,68.24288095,22.07338571,25.58207143,649.487619,4309.097619,177.1585,459.7630952,642.3742857,118.0849762,201.3502381,186.1247381,3,940 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4615,b'AS7265X',64,200,42.013,102.6362321,175.3682857,286.4694643,53.73657143,136.1783929,33.52894643,68.242875,19.62078571,25.78192857,644.1278571,4280.630357,177.712125,459.2025,644.5014286,117.5759821,200.435,186.5157143,3,940 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
9,4616,b'AS7265X',64,250,41.61288571,100.8356,175.0578571,285.588,53.41088571,135.7594,33.37992857,68.24288571,19.13027143,25.42218571,640.1551429,4262.35,178.0442857,457.5204286,692.9985714,117.2706,199.8858571,185.812,3,940 nm LED,0.476071243,0.106294703,0.582365946,0.018772392,0.008680506,0.023582461
10,4617,b'AS7265X',64,150,730.8928571,204.0720476,271.0707143,158.6599762,71.6487619,47.48785714,385.4585714,349.7447619,141.4331667,72.749,23.96169048,23.9727381,68.64892857,356.5966667,1325.163095,295.212381,475.9188095,954.0847619,3,White LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4618,b'AS7265X',64,200,730.2260714,198.07,273.14,160.1290536,73.277125,48.18619643,385.2101786,349.7446429,141.6375536,73.74830357,23.64639286,23.97273214,69.75616071,358.27875,1325.694643,296.2303571,475.0033929,952.5207143,3,White LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4619,b'AS7265X',64,250,729.8258571,207.4332857,275.623,161.0104286,72.95145714,46.92917143,385.0612857,349.7447143,141.2696714,73.86822857,24.21391429,23.97272857,69.09181429,357.9424286,1326.013714,296.8411429,475.5525714,952.5208571,3,White LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4620,b'AS7265X',64,150,24.00742857,24.00847619,31.03864286,47.01035714,358.2438095,983.2778571,28.81004762,36.01707143,31.0662381,14.38991429,325.3742857,169.8068095,33.21721429,42.61219048,42.54135714,24.43138095,27.45685714,23.46110238,3,IR LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4621,b'AS7265X',64,200,26.00805357,23.40826786,32.59057143,47.010375,354.9869643,980.4844643,29.05841071,36.96489286,31.270625,14.98949286,325.3742857,169.3073929,34.87807143,43.73357143,41.47780357,24.431375,27.45685714,23.46110714,3,IR LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4622,b'AS7265X',64,250,25.60792857,24.48864286,33.52172857,47.01035714,354.3355714,978.8084286,28.61135714,36.3962,31.39325714,14.86957143,325.3744286,170.2062857,34.54591429,43.06074286,42.11592857,24.43137143,27.45685714,23.4611,3,IR LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4623,b'AS7265X',64,150,16.00495476,19.20678095,35.17711905,29.38147619,17.36939286,16.76041667,26.82314286,22.74762619,17.98572143,14.38991429,10.08912857,7.990909524,2858.895238,464.2485714,95.71802381,42.75490476,34.77866667,32.84554762,3,UV (405 nm) LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4624,b'AS7265X',64,200,18.00557143,1.800635714,34.1425,27.91241071,17.91219643,16.76041786,26.82316071,22.747625,17.7813375,14.38991429,9.458558929,7.491476786,2853.358929,464.2485714,94.12273214,42.75491071,34.32107143,32.84555357,3,UV (405 nm) LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4625,b'AS7265X',64,250,17.60544286,2.881017143,33.52172857,28.20621429,18.23785714,16.76041429,26.22708571,22.74762857,17.65871429,13.91025,9.080215714,7.191818571,2851.365714,465.5942857,94.44178571,41.53334286,34.0465,31.9071,3,UV (405 nm) LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
10,4626,b'AS7265X',64,150,18.67244762,48.01695238,43.45409524,66.59802381,19.54056667,19.55382143,25.82971429,16.11290238,15.53312143,20.78543095,6.305704762,3.995454762,810.5,109.8945952,99.97216667,28.5032619,31.1177619,50.05035714,3,390 nm LED,0.545181441,0.130060036,0.675241477,0.018557504,0.010079149,0.027682733
