Leaf number,spectrometer,gain,LED current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 29,b'AS7262',16,0,0.018210286,0.015458842,0.021280483,0.022096412,0.018423242,0.015003305,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,1,0.035188966,0.030294332,0.041700974,0.043314623,0.035937644,0.029466926,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,2,0.065785761,0.057521848,0.078937259,0.081987269,0.067669986,0.055641752,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,3,0.097051173,0.085297897,0.117161629,0.121726306,0.100187927,0.082626108,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,3,0.098740239,0.085871371,0.117454396,0.122228145,0.100588448,0.083354703,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,2,0.067492423,0.057696392,0.078699384,0.082112728,0.067793213,0.056559221,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,1,0.036913223,0.031216875,0.042158416,0.044130095,0.036584618,0.030816151,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,0,0.019424311,0.016331517,0.021811126,0.022880535,0.019024008,0.016109666,13:31:37,pos 1,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,0,0.01974101,0.015807912,0.016834087,0.019179507,0.014864907,0.019887473,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,1,0.038197628,0.030867806,0.032899672,0.037480779,0.028944216,0.038911444,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,2,0.071521562,0.058294787,0.062084865,0.070664611,0.054391696,0.073127635,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,3,0.106059535,0.086544568,0.092459434,0.105322579,0.080855845,0.108773956,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,3,0.107044837,0.086370044,0.09216665,0.105024629,0.080717205,0.108639039,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,2,0.071556753,0.056998255,0.060822305,0.069347301,0.053467458,0.072102227,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,1,0.038549518,0.030493817,0.03244223,0.037026004,0.028682335,0.038776527,13:31:49,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,0,0.020040114,0.015782978,0.016706011,0.019085412,0.0148341,0.020049381,13:31:50,pos 2,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,0,0.019019636,0.013239749,0.024921779,0.021327971,0.020918692,0.014436635,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,1,0.0366845,0.025806301,0.04863589,0.041605234,0.04068209,0.028279624,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,2,0.068460129,0.048595606,0.091599424,0.07828624,0.076265451,0.053105226,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,3,0.094464781,0.067096365,0.127060816,0.108584499,0.105579347,0.073586369,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,3,0.09508057,0.066996623,0.126749741,0.108349278,0.1053945,0.073505408,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,2,0.068125835,0.047473598,0.08975133,0.076765041,0.074863674,0.052268718,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,1,0.036666905,0.025357489,0.047812481,0.040915222,0.040096737,0.028036741,13:32:02,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 29,b'AS7262',16,0,0.019037231,0.013090149,0.024592412,0.021061386,0.020718446,0.014463618,13:32:03,pos 3,0.58843636,0.20859755,0.79703391,1.58113883,15.58113883,0.007360231,0.013401791,0.026617526,0.017641188,0.043742565
Leaf: 30,b'AS7262',16,0,0.020374408,0.012566542,0.015205576,0.016889883,0.019917435,0.013735039,13:32:43,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,1,0.039464424,0.024634411,0.029807327,0.033089738,0.038864425,0.027065314,13:32:43,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,2,0.073914422,0.046551055,0.056284416,0.062494113,0.073076804,0.051108366,13:32:43,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,3,0.10766064,0.067969027,0.082468755,0.091569173,0.106719259,0.07488161,13:32:43,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,3,0.108909855,0.068118631,0.082487063,0.091663267,0.106719259,0.075124466,13:32:44,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,2,0.074477439,0.046152126,0.05568059,0.061929561,0.072229585,0.051027433,13:32:44,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,1,0.040256179,0.024759074,0.029770727,0.033152468,0.038849012,0.027470081,13:32:44,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,0,0.021025401,0.012865745,0.015388556,0.017156485,0.020133093,0.014220757,13:32:44,pos 1,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,0,0.014814558,0.013713488,0.020200907,0.019853836,0.013447736,0.014490602,13:32:55,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,1,0.028643815,0.026778705,0.03948693,0.038813788,0.026202283,0.028441519,13:32:55,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,2,0.053452038,0.050490573,0.074472554,0.073142424,0.049200536,0.053617916,13:32:56,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,3,0.069973258,0.06607408,0.097948807,0.096164102,0.064573771,0.070483141,13:32:56,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,3,0.070483489,0.06607408,0.097930515,0.096132737,0.064558373,0.070537124,13:32:56,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,2,0.053469633,0.049617891,0.07348447,0.072138747,0.048553562,0.053105226,13:32:56,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,1,0.028837362,0.026454556,0.039084379,0.038421727,0.025971227,0.028441519,13:32:56,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,0,0.014990496,0.013663621,0.020091124,0.019775424,0.013416927,0.014679494,13:32:56,pos 2,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,0,0.01613414,0.013065214,0.020164324,0.020042026,0.01699067,0.013411227,13:33:08,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,1,0.031159826,0.025507093,0.039395438,0.039158802,0.033087896,0.026390707,13:33:08,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,2,0.05806179,0.048047072,0.074216387,0.073722659,0.06204751,0.049705186,13:33:08,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,3,0.070905759,0.058593994,0.091215166,0.090581177,0.076111414,0.061119585,13:33:08,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,3,0.071556753,0.0588184,0.091379857,0.09072232,0.07620383,0.06128148,13:33:08,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,2,0.057921043,0.047249213,0.073264903,0.072703315,0.061184878,0.049219474,13:33:09,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,1,0.031212612,0.025158025,0.038937996,0.038688329,0.032671993,0.026336737,13:33:09,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 30,b'AS7262',16,0,0.016204521,0.012990412,0.020017924,0.019900884,0.016882841,0.013573133,13:33:09,pos 3,0.702651928,0.222655495,0.925307423,1.58113883,16.58113883,0.005451147,0.014152809,0.029317585,0.008816723,0.037798098
Leaf: 31,b'AS7262',16,0,0.063920757,0.055452356,0.071453409,0.072656268,0.057287667,0.061416424,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,1,0.084453522,0.073454423,0.090410064,0.091929869,0.072322016,0.077714976,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,2,0.092722915,0.080336114,0.108634803,0.110105698,0.086570768,0.093069055,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,3,0.108065301,0.09387507,0.123565904,0.12533324,0.09872456,0.106048529,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,3,0.110282208,0.095595473,0.128451451,0.130179089,0.102667995,0.109853347,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,2,0.115173483,0.099759396,0.130354436,0.13226484,0.104223794,0.111526361,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,1,0.104194517,0.090184878,0.116283328,0.11804096,0.093271518,0.099734189,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,0,0.065099578,0.055801425,0.071782776,0.072907187,0.057795986,0.061767192,10:37:58,pos 1,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,0,0.058730393,0.042337271,0.059852529,0.064234866,0.053529064,0.049327413,10:38:26,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,1,0.112938981,0.082256002,0.117179938,0.125537112,0.104424054,0.09582146,10:38:26,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,2,0.20891689,0.155436158,0.221441576,0.236709153,0.196524897,0.179553936,10:38:27,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,3,0.299510817,0.220263547,0.31287621,0.33434752,0.277180481,0.2534911,10:38:27,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,3,0.300865632,0.217321313,0.310113297,0.331069804,0.276102191,0.252222837,10:38:27,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,2,0.209040042,0.151047829,0.215970396,0.230702851,0.192489046,0.175884063,10:38:27,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,1,0.113114918,0.081458122,0.116795679,0.124878449,0.104639697,0.095227809,10:38:27,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,0,0.059064673,0.042387152,0.059962312,0.06429758,0.053867964,0.049192496,10:38:27,pos 2,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,0,0.038074462,0.040093255,0.057052934,0.058228515,0.036076283,0.034108224,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,1,0.072137379,0.078441147,0.110299913,0.113195111,0.068640447,0.066354533,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,2,0.133260603,0.147357678,0.205632092,0.211429347,0.126729125,0.124101084,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,3,0.165071494,0.182464209,0.2556587,0.26307113,0.156951893,0.154296579,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,3,0.165352903,0.181990437,0.254487566,0.262114581,0.156058373,0.15367595,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,2,0.131465966,0.143916832,0.201277236,0.207492967,0.123617497,0.121969308,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,1,0.070870569,0.076994991,0.107536918,0.110999582,0.066406848,0.065625965,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 31,b'AS7262',16,0,0.036737285,0.039794048,0.05524144,0.057068029,0.034274016,0.033892346,10:38:49,pos 3,0.500624108,0.133833297,0.634457405,1.58113883,17.58113883,0.003948671,0.013363383,0.028498766,0.006844051,0.030711792
Leaf: 32,b'AS7262',16,0,0.064624536,0.04552877,0.069349132,0.074052007,0.061616194,0.055749692,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,1,0.106798505,0.075673518,0.116850571,0.124800053,0.103546009,0.093662734,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,2,0.118692391,0.083901623,0.11337395,0.121130372,0.100619259,0.091180162,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,3,0.177070894,0.125939686,0.195568164,0.208841659,0.172756396,0.156833106,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,3,0.170173811,0.120404429,0.18559586,0.198130618,0.163976099,0.148818746,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,2,0.153247902,0.108137084,0.163546892,0.174685579,0.144705638,0.131224953,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,1,0.124375407,0.087467131,0.133593165,0.142803358,0.118487958,0.107397753,10:40:05,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,0,0.064624536,0.045055038,0.068598922,0.073377661,0.061123273,0.055398896,10:40:06,pos 1,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,0,0.080301216,0.051338314,0.090300281,0.089373644,0.08587757,0.060579889,10:40:31,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,1,0.154532365,0.099834198,0.175897932,0.174026915,0.166563965,0.117759739,10:40:31,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,2,0.204271933,0.132297764,0.20060021,0.198303206,0.18973173,0.134328153,10:40:31,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,3,0.189967607,0.122598583,0.22486319,0.222281449,0.212390991,0.150221927,10:40:31,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,3,0.206541612,0.133419771,0.236921545,0.234137229,0.223620654,0.157804557,10:40:31,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,2,0.191480678,0.123321661,0.218532231,0.215961498,0.206445075,0.145445712,10:40:32,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,1,0.154162909,0.098861774,0.174873231,0.172991873,0.165593535,0.116572464,10:40:32,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,0,0.080230835,0.050914444,0.08978793,0.088918853,0.085430857,0.060121155,10:40:32,pos 2,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,0,0.068548105,0.059117607,0.077857683,0.084763032,0.070935652,0.061254502,10:41:02,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,1,0.132134568,0.114919032,0.151378753,0.164931087,0.137558158,0.119378825,10:41:02,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,2,0.245583795,0.215376505,0.28312389,0.308424489,0.256246361,0.223106678,10:41:02,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,3,0.311950168,0.272374841,0.360048282,0.392293654,0.325379653,0.283120032,10:41:02,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,3,0.313867943,0.27152714,0.35869423,0.391086185,0.324486288,0.282121382,10:41:02,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,2,0.245020692,0.210090533,0.277799143,0.303312169,0.252102651,0.219166998,10:41:02,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,1,0.132521634,0.112450611,0.148505974,0.162374926,0.135632649,0.118056579,10:41:03,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 32,b'AS7262',16,0,0.068952766,0.058219985,0.076412156,0.083633911,0.070165451,0.061065601,10:41:03,pos 3,0.50771755,0.121758414,0.629475964,1.58113883,18.58113883,0.008074466,0.02260469,0.047223653,0.01231336,0.057880848
Leaf: 33,b'AS7262',16,0,0.055915263,0.024360145,0.034308615,0.036445752,0.04786038,0.041286076,10:41:58,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,1,0.108188467,0.047423737,0.06695212,0.071056673,0.093102068,0.080791171,10:41:58,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,2,0.094552743,0.041315006,0.061444439,0.065128751,0.085430857,0.074153014,10:41:58,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,3,0.115613348,0.050690038,0.075881498,0.080309261,0.105225065,0.091180162,10:41:58,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,3,0.117038515,0.051263512,0.078790876,0.083367309,0.109245534,0.094472263,10:41:58,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,2,0.11570131,0.050640177,0.074198095,0.078490112,0.102960671,0.088832508,10:41:58,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,1,0.096400166,0.042063004,0.065396793,0.069174794,0.090806879,0.078200688,10:41:59,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,0,0.056126406,0.024360145,0.034491599,0.036524165,0.048137659,0.041367037,10:41:59,pos 1,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,0,0.057621925,0.03061848,0.04360396,0.04806636,0.050663919,0.046736903,10:42:19,pos 2,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,1,0.1113027,0.0596412,0.084902383,0.093670607,0.098231623,0.091557935,10:42:19,pos 2,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,2,0.207509276,0.112276067,0.159374954,0.175579398,0.183000154,0.171242765,10:42:20,pos 2,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,3,0.273998801,0.147956093,0.21086538,0.232271097,0.241366018,0.22585911,10:42:20,pos 2,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
Leaf: 33,b'AS7262',16,3,0.275248016,0.147582063,0.210188355,0.231628197,0.240503448,0.225076559,10:42:20,pos 2,0.581428937,0.183245477,0.764674414,1.58113883,19.58113883,0.007331644,0.016004749,0.032621015,0.015477027,0.046763059
