Leaf number,spectrometer,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 13,b'AS7262',16,150,0.092054499,0.157248212,0.254147027,0.254765036,0.207801202,0.145266405,11:05:04,pos 1,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,200,0.093462044,0.155710639,0.250673479,0.251858577,0.205506012,0.144151067,11:05:04,pos 1,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,250,0.092406403,0.152972912,0.244819981,0.246463885,0.200616707,0.141452634,11:05:04,pos 1,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,150,0.078377686,0.143867064,0.247986689,0.248659432,0.195026027,0.12062061,11:05:25,pos 2,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,200,0.075119784,0.138169763,0.230381031,0.232843775,0.179195765,0.113186382,11:05:26,pos 2,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,250,0.072601985,0.133744028,0.226287724,0.228435438,0.175452611,0.110571625,11:05:26,pos 2,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,150,0.08501669,0.143335157,0.240545484,0.244341469,0.18170665,0.138124522,11:05:43,pos 3,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,200,0.087532686,0.143667666,0.240033186,0.243907641,0.181621924,0.137769229,11:05:43,pos 3,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 13,b'AS7262',16,250,0.087888101,0.142740118,0.23758124,0.241752836,0.179771912,0.136692493,11:05:43,pos 3,0.200658198,0.049352577,0.250010775,1.58113883,0.008833855,0.011146614,0.020647568,0.025832207,0.046368082
Leaf: 14,b'AS7262',16,150,0.127970708,0.156300694,0.291914135,0.278957656,0.236524739,0.150609333,11:10:56,pos 1,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,200,0.128395962,0.15462599,0.287187124,0.275460545,0.232101152,0.149089224,11:10:56,pos 1,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,250,0.129439288,0.154578601,0.289196203,0.27702564,0.233464416,0.149612718,11:10:56,pos 1,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,150,0.119196981,0.141855731,0.294097707,0.268157819,0.245746663,0.162770336,11:11:15,pos 2,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,200,0.121331762,0.142109326,0.290828402,0.265659077,0.243708125,0.1617179,11:11:15,pos 2,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,250,0.122028521,0.141084507,0.289101112,0.264059464,0.242688404,0.160892219,11:11:15,pos 2,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,150,0.102634649,0.145180353,0.27884935,0.263348525,0.197562574,0.12625134,11:11:37,pos 3,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,200,0.102039389,0.14265788,0.278587079,0.263361553,0.196194204,0.124978588,11:11:37,pos 3,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 14,b'AS7262',16,250,0.103272738,0.143079198,0.277280568,0.262372062,0.196174164,0.124948937,11:11:37,pos 3,0.236618883,0.043617586,0.280236468,1.58113883,0.002648207,0.004502444,0.009269824,0.008400208,0.014367232
Leaf: 15,b'AS7262',16,150,0.043622665,0.074983785,0.172293988,0.143033523,0.078745718,0.049345602,11:13:07,pos 1,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,200,0.044408547,0.074364589,0.170839255,0.141776271,0.078121866,0.049111738,11:13:08,pos 1,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,250,0.044528189,0.07339468,0.169629766,0.14078361,0.077562711,0.048593639,11:13:08,pos 1,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,150,0.061217174,0.074468478,0.136625047,0.124789736,0.094540042,0.070105649,11:13:27,pos 2,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,200,0.061571999,0.07404045,0.135048368,0.123239743,0.093602988,0.069066757,11:13:27,pos 2,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,250,0.061974933,0.073614085,0.134321994,0.122566973,0.093108518,0.068637708,11:13:27,pos 2,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,150,0.072935119,0.101961978,0.166731381,0.158402244,0.110365151,0.08536088,11:13:45,pos 3,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,200,0.074064072,0.101205665,0.165203541,0.157043042,0.109546191,0.084758234,11:13:45,pos 3,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 15,b'AS7262',16,250,0.074459971,0.100672083,0.164206274,0.156083339,0.108937764,0.084169965,11:13:45,pos 3,0.358963459,0.080317405,0.439280865,1.58113883,0.005162654,0.01050538,0.02117249,0.011220396,0.032111358
Leaf: 16,b'AS7262',16,150,0.0708355,0.082114796,0.141516733,0.134167804,0.101133002,0.072966014,11:14:22,pos 1,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,200,0.071803237,0.081271208,0.140290757,0.133096141,0.100357641,0.072628706,11:14:22,pos 1,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,250,0.072165658,0.081283708,0.139642999,0.132428051,0.099787684,0.072221245,11:14:22,pos 1,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,150,0.088254075,0.11348133,0.170891175,0.168972072,0.118303378,0.098205491,11:14:48,pos 2,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,200,0.089573688,0.11181494,0.169503522,0.167652198,0.117402273,0.097683792,11:14:48,pos 2,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,250,0.09000649,0.112221326,0.16856118,0.16669087,0.116750685,0.097003784,11:14:48,pos 2,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,150,0.09072904,0.118418191,0.175587617,0.173363166,0.1266422,0.106588674,11:15:09,pos 3,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,200,0.091746547,0.115953867,0.173519964,0.17152577,0.125296887,0.105725162,11:15:09,pos 3,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 16,b'AS7262',16,250,0.09217414,0.116410155,0.172550184,0.170529876,0.124483571,0.105045165,11:15:09,pos 3,0.484175712,0.118434306,0.602610018,1.58113883,0.00675929,0.024480237,0.052176229,0.0060293,0.055510627
Leaf: 17,b'AS7262',16,150,0.083702961,0.105103619,0.161925101,0.155140289,0.099890396,0.084749232,11:16:33,pos 1,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,200,0.084673571,0.103337521,0.16040945,0.153788968,0.098925049,0.084110597,11:16:33,pos 1,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,250,0.085101122,0.103753875,0.159485399,0.152896659,0.098315089,0.083425196,11:16:33,pos 1,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,150,0.093063234,0.104488576,0.141504517,0.140451196,0.110796489,0.093887983,11:16:54,pos 2,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,200,0.094561709,0.104384687,0.140409704,0.139220108,0.110285584,0.09331231,11:16:54,pos 2,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,250,0.095059641,0.103883542,0.138808641,0.137797731,0.109295111,0.092675478,11:16:54,pos 2,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,150,0.107209214,0.100449338,0.149689831,0.146630038,0.116496009,0.102181203,11:17:12,pos 3,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,200,0.108707661,0.100794244,0.148250424,0.145257781,0.115538395,0.10156956,11:17:12,pos 3,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 17,b'AS7262',16,250,0.109057838,0.09977446,0.146969567,0.143913801,0.114692705,0.100770804,11:17:12,pos 3,0.505510018,0.203758775,0.709268793,1.58113883,0.024254422,0.026300627,0.047439139,0.076413721,0.121055867
Leaf: 18,b'AS7262',16,150,0.096112956,0.095778431,0.102590802,0.116885766,0.090668503,0.11621312,11:18:00,pos 1,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,200,0.097658353,0.094274105,0.102240055,0.116433629,0.090691612,0.115898331,11:18:00,pos 1,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,250,0.100429477,0.094827644,0.10282744,0.116645334,0.09116759,0.116195172,11:18:00,pos 1,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,150,0.082600375,0.07928899,0.124341021,0.118098545,0.095659405,0.076078229,11:18:17,pos 2,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,200,0.083908258,0.078416314,0.123310235,0.11713934,0.095243486,0.075785889,11:18:17,pos 2,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,250,0.084383271,0.078381401,0.122582013,0.116432052,0.09466121,0.075394617,11:18:17,pos 2,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,150,0.102247545,0.095578959,0.144163874,0.141392036,0.113415157,0.095866847,11:18:40,pos 3,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,200,0.103596487,0.094822639,0.142733574,0.140043397,0.112303515,0.095403601,11:18:40,pos 3,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 18,b'AS7262',16,250,0.104018729,0.094368864,0.141619176,0.13899584,0.111470205,0.094801851,11:18:40,pos 3,0.610620757,0.159324973,0.76994573,1.58113883,0.009267578,0.016881736,0.034019886,0.024635275,0.053943554
Leaf: 55,b'AS7262',16,150,0.038203549,0.066805546,0.163754943,0.141747506,0.092465637,0.054886424,10:05:41,pos 1,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,200,0.043528822,0.075711003,0.175441265,0.151907071,0.09914077,0.058988053,10:05:41,pos 1,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,250,0.045182708,0.077862787,0.182401815,0.157808379,0.10318895,0.061297931,10:05:41,pos 1,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,150,0.076195975,0.095628827,0.164169646,0.157503115,0.125481786,0.091585292,10:06:01,pos 2,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,200,0.052264495,0.064253996,0.091920034,0.088377918,0.070758693,0.051418907,10:06:01,pos 2,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,250,0.0425013,0.051921819,0.090201791,0.086748517,0.069404698,0.050471759,10:06:01,pos 2,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,150,0.066976445,0.113797151,0.195117713,0.19434616,0.131561268,0.100220325,10:06:20,pos 3,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,200,0.069507119,0.114856859,0.196163687,0.195072809,0.133291623,0.100044931,10:06:20,pos 3,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 55,b'AS7262',16,250,0.070068389,0.113009219,0.196454688,0.195063383,0.133855375,0.099885728,10:06:20,pos 3,0.297936757,0.086565405,0.384502162,1.58113883,0.006933614,0.006885855,0.01237267,0.022903482,0.033479001
Leaf: 56,b'AS7262',16,150,0.081755834,0.144698287,0.296281279,0.271545126,0.179385823,0.119037515,10:07:29,pos 1,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,200,0.082500641,0.143343497,0.293088217,0.269062175,0.177948098,0.117949127,10:07:29,pos 1,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,250,0.083327616,0.142630387,0.292526503,0.268406615,0.177411985,0.117727874,10:07:29,pos 1,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,150,0.082518255,0.116589717,0.206999142,0.196593928,0.145661097,0.111985558,10:07:49,pos 2,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,200,0.082465465,0.11567964,0.204672273,0.19450824,0.144205396,0.110622839,10:07:49,pos 2,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,250,0.082588645,0.114575035,0.203195654,0.193030934,0.143295022,0.10974046,10:07:49,pos 2,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,150,0.057135246,0.074501719,0.137161805,0.132808656,0.10160539,0.068684477,10:08:06,pos 3,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,200,0.054375842,0.070051067,0.134197501,0.130030257,0.099710712,0.067056415,10:08:06,pos 3,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 56,b'AS7262',16,250,0.058301144,0.073663959,0.146932917,0.142351858,0.109147232,0.073138706,10:08:06,pos 3,0.260868541,0.064492541,0.325361081,1.58113883,0.002788907,0.009400638,0.020622098,0.010232617,0.019479927
Leaf: 57,b'AS7262',16,150,0.094787508,0.137484045,0.195581281,0.199573653,0.121569104,0.099896534,10:09:26,pos 1,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,200,0.096435535,0.136549122,0.193748357,0.197793678,0.120583222,0.099424286,10:09:26,pos 1,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,250,0.096917627,0.13602796,0.192897557,0.196888791,0.120139572,0.099054607,10:09:26,pos 1,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,150,0.07509338,0.10513686,0.172196366,0.1618837,0.107602669,0.080071927,10:09:55,pos 2,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,200,0.075770793,0.104160301,0.17050074,0.160524552,0.106634815,0.079523236,10:09:55,pos 2,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,250,0.076078674,0.104382195,0.169329701,0.159753007,0.106047913,0.079604198,10:09:55,pos 2,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,150,0.050226469,0.050997616,0.077156575,0.075390307,0.059829501,0.053069465,10:10:16,pos 3,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,200,0.101344428,0.102901108,0.163986673,0.160469704,0.126714081,0.112983992,10:10:17,pos 3,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 57,b'AS7262',16,250,0.102132603,0.102497234,0.163115698,0.159677731,0.126079407,0.112428063,10:10:17,pos 3,0.462224216,0.119780757,0.582004973,1.58113883,0.00847095,0.010994635,0.022117601,0.0289254,0.041840908
Leaf: 58,b'AS7262',16,150,0.088300986,0.108876904,0.165572459,0.154826639,0.105980174,0.084983097,10:11:16,pos 1,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,200,0.090550129,0.109620723,0.165770703,0.155051448,0.10654243,0.085675693,10:11:16,pos 1,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,250,0.092434544,0.110246571,0.166189781,0.15539331,0.107157032,0.085961734,10:11:16,pos 1,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,150,0.075855801,0.082447245,0.107287288,0.109107365,0.081117942,0.085270935,10:11:38,pos 2,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,200,0.076483378,0.081907014,0.10641201,0.108553224,0.079947212,0.085297918,10:11:38,pos 2,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,250,0.076859884,0.082390745,0.106296745,0.108390142,0.07990413,0.085065855,10:11:38,pos 2,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,150,0.081181076,0.082846175,0.126134214,0.122656918,0.100147136,0.081259252,10:11:54,pos 3,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,200,0.081480175,0.082094019,0.12233126,0.119256475,0.096945651,0.079253401,10:11:54,pos 3,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 58,b'AS7262',16,250,0.079865026,0.080206544,0.119010221,0.116061978,0.094229893,0.077164803,10:11:55,pos 3,0.495526703,0.182175568,0.67770227,1.58113883,0.015571223,0.017004911,0.030919654,0.049357616,0.077580116
Leaf: 59,b'AS7262',16,150,0.045956859,0.08957827,0.101590508,0.108459156,0.056810291,0.052026059,10:14:02,pos 1,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,200,0.045279474,0.087629283,0.0990654,0.105902966,0.055462434,0.050892712,10:14:02,pos 1,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,250,0.044746364,0.086360192,0.097250218,0.103854802,0.054351798,0.049996836,10:14:02,pos 1,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,150,0.051176572,0.055070108,0.115960572,0.103200331,0.075531399,0.051414411,10:14:22,pos 2,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,200,0.058281823,0.061872835,0.076156289,0.0678497,0.049878452,0.03393298,10:14:22,pos 2,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,250,0.04024921,0.04194836,0.118636923,0.10510316,0.077119013,0.052090825,10:14:22,pos 2,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,150,0.072125768,0.080801629,0.093673572,0.097126038,0.07144418,0.068216748,10:14:40,pos 3,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,200,0.065504365,0.072419768,0.081279724,0.084190696,0.061962958,0.059230923,10:14:40,pos 3,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 59,b'AS7262',16,250,0.030586302,0.034119197,0.114172199,0.118119455,0.086546342,0.082432175,10:14:40,pos 3,0.587972829,0.168094126,0.756066955,1.58113883,0.004569792,0.006500538,0.014492909,0.018905914,0.020098258
Leaf: 60,b'AS7262',16,150,0.081755834,0.094332287,0.131904172,0.134732265,0.086170497,0.073163908,10:15:35,pos 1,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,200,0.082738169,0.093812823,0.131333873,0.134138985,0.085785362,0.073114434,10:15:35,pos 1,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,250,0.083137593,0.094009847,0.131086851,0.133870839,0.085542019,0.072868871,10:15:35,pos 1,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,150,0.064536671,0.088231848,0.159704989,0.141590735,0.078006325,0.052313898,10:15:55,pos 2,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,200,0.064941346,0.086582076,0.158634499,0.140772592,0.077382474,0.052417341,10:15:55,pos 2,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,250,0.065346022,0.087098162,0.158672965,0.140520145,0.077266954,0.052015275,10:15:56,pos 2,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,150,0.028397541,0.037284114,0.071606185,0.065290866,0.037318985,0.034558118,10:16:32,pos 3,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,200,0.028635074,0.037163594,0.071060292,0.064877894,0.037016029,0.034661552,10:16:32,pos 3,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 60,b'AS7262',16,250,0.028742392,0.0368619,0.070235047,0.064266284,0.036544671,0.034345843,10:16:32,pos 3,0.657960973,0.244510486,0.902471459,1.58113883,0.013000654,0.006530467,0.01491542,0.053360922,0.050035779
Leaf: 7,b'AS7262',16,150,0.086107545,0.124435507,0.247157174,0.231021926,0.176017446,0.124236524,10:17:53,pos 1,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,200,0.087251205,0.124007436,0.244214304,0.228609505,0.174428248,0.123089674,10:17:53,pos 1,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,250,0.087592535,0.122703406,0.242682743,0.227293753,0.173166654,0.12260662,10:17:53,pos 1,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,150,0.107854324,0.136137664,0.246547226,0.231429724,0.197675541,0.144133072,10:18:14,pos 2,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,200,0.109402693,0.133793889,0.243848302,0.229534772,0.196171146,0.14255898,10:18:14,pos 2,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,250,0.109656047,0.133145694,0.242258201,0.228266035,0.19503428,0.141787172,10:18:14,pos 2,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,150,0.114786619,0.151746122,0.232372385,0.23482754,0.190487023,0.163381984,10:18:37,pos 3,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
